drugbank_id	mcule_id
DB04100	MCULE-2911225521
DB04101	MCULE-3324427926
DB04104	MCULE-5086156902
DB04110	MCULE-4558023540
DB04115	MCULE-4892227388
DB04115	MCULE-7356741555
DB04115	MCULE-8261808830
DB04115	MCULE-9829996828
DB04116	MCULE-6880464706
DB04120	MCULE-3649506114
DB04124	MCULE-5464511691
DB04130	MCULE-8117732950
DB04141	MCULE-8433345996
DB04145	MCULE-4350730997
DB04156	MCULE-2361956978
DB04160	MCULE-7221126244
DB04161	MCULE-3730796130
DB04165	MCULE-7316825141
DB04166	MCULE-8970106555
DB04167	MCULE-1934887222
DB04168	MCULE-1325908642
DB04171	MCULE-4076270773
DB04171	MCULE-9925925283
DB04173	MCULE-2893373023
DB04175	MCULE-9198907003
DB04177	MCULE-1542720935
DB04177	MCULE-2541512222
DB04179	MCULE-3934334695
DB04183	MCULE-7232226851
DB04185	MCULE-4690406880
DB04185	MCULE-5263067403
DB04193	MCULE-8005652100
DB04193	MCULE-9642233758
DB04194	MCULE-5834022285
DB04200	MCULE-2004788067
DB04206	MCULE-5628776627
DB04206	MCULE-5682942023
DB04206	MCULE-5769182405
DB04208	MCULE-7250132283
DB04209	MCULE-5255183860
DB04209	MCULE-8435600697
DB04213	MCULE-7021945009
DB04214	MCULE-5038636902
DB04216	MCULE-2433372790
DB04221	MCULE-9525487385
DB04223	MCULE-1213701360
DB04223	MCULE-6760819058
DB04224	MCULE-9547538729
DB04231	MCULE-1410806694
DB04231	MCULE-5770884147
DB04231	MCULE-9788063146
DB04236	MCULE-4101569242
DB04236	MCULE-4419819481
DB04242	MCULE-1367764897
DB04250	MCULE-2436087085
DB04250	MCULE-7424906268
DB04252	MCULE-1014975815
DB04252	MCULE-2523426634
DB04252	MCULE-5673284247
DB04267	MCULE-1484050836
DB04271	MCULE-6003338657
DB04272	MCULE-7981253226
DB04274	MCULE-2337043419
DB04274	MCULE-4224159241
DB04275	MCULE-4114943625
DB04283	MCULE-4091558699
DB04286	MCULE-2748557639
DB04286	MCULE-3308600336
DB04286	MCULE-3863845368
DB04286	MCULE-4707689321
DB04286	MCULE-5117456353
DB04286	MCULE-5867688200
DB04286	MCULE-6170420366
DB04286	MCULE-9012637888
DB04286	MCULE-9608505112
DB04286	MCULE-9731791240
DB04291	MCULE-3619505381
DB04291	MCULE-3842441492
DB04291	MCULE-5835109660
DB04291	MCULE-7930915902
DB04296	MCULE-5139613224
DB04296	MCULE-8967685921
DB04299	MCULE-1113222985
DB04299	MCULE-3549142744
DB04299	MCULE-6787180735
DB04299	MCULE-9920754312
DB04304	MCULE-6716661574
DB04306	MCULE-8600056307
DB04308	MCULE-3619505381
DB04308	MCULE-3842441492
DB04308	MCULE-5835109660
DB04308	MCULE-7930915902
DB04311	MCULE-8668959909
DB04313	MCULE-7699599383
DB04325	MCULE-5305816256
DB04329	MCULE-5359867154
DB04331	MCULE-3421018410
DB04331	MCULE-4249145995
DB04331	MCULE-4594335775
DB04332	MCULE-8343383217
DB04333	MCULE-1106731228
DB04335	MCULE-1046895325
DB04335	MCULE-3095132846
DB04335	MCULE-3744522615
DB04335	MCULE-4519365905
DB04335	MCULE-4906567992
DB04335	MCULE-7128760083
DB04335	MCULE-7209932666
DB04335	MCULE-7511423611
DB04335	MCULE-8111945532
DB04335	MCULE-8723742579
DB04339	MCULE-1997609241
DB04343	MCULE-5307898766
DB04345	MCULE-5847165177
DB04349	MCULE-4464598400
DB04349	MCULE-5574440784
DB04349	MCULE-6582852191
DB04351	MCULE-2952775308
DB04351	MCULE-4820808264
DB04360	MCULE-8106394039
DB04364	MCULE-5374414264
DB04365	MCULE-7085698770
DB04365	MCULE-7834041957
DB04377	MCULE-9846508304
DB04380	MCULE-5327019203
DB04381	MCULE-2497362981
DB04381	MCULE-9924705308
DB04383	MCULE-2989454077
DB04385	MCULE-9299015048
DB04387	MCULE-8144051276
DB04387	MCULE-8374243800
DB04394	MCULE-6956243223
DB04397	MCULE-9788063146
DB04398	MCULE-5387110670
DB04398	MCULE-8864689875
DB04410	MCULE-1006208888
DB04414	MCULE-9788063146
DB04417	MCULE-5860903209
DB04419	MCULE-3687527484
DB04419	MCULE-4930484202
DB04419	MCULE-7427914532
DB04422	MCULE-2655382580
DB04422	MCULE-4021115723
DB04422	MCULE-8057550187
DB04426	MCULE-4632200776
DB04429	MCULE-6331583005
DB04429	MCULE-7882201439
DB04436	MCULE-9537492620
DB04440	MCULE-6299235455
DB04441	MCULE-2497721739
DB04444	MCULE-2361956978
DB04444	MCULE-9699231474
DB04445	MCULE-1248604119
DB04445	MCULE-6152801555
DB04447	MCULE-7432075835
DB04447	MCULE-8883019394
DB04448	MCULE-7195016501
DB04450	MCULE-2029113652
DB04450	MCULE-9450694770
DB04452	MCULE-8301818484
DB04454	MCULE-2132009026
DB04454	MCULE-3597025691
DB04454	MCULE-9662763952
DB04455	MCULE-8745470661
DB04464	MCULE-1321874627
DB04465	MCULE-2333127533
DB04465	MCULE-5999084403
DB04469	MCULE-4862785751
DB04473	MCULE-2639086971
DB04473	MCULE-2813685693
DB04473	MCULE-2970134024
DB04473	MCULE-3786615821
DB04473	MCULE-5232225691
DB04473	MCULE-5873973591
DB04473	MCULE-7773504154
DB04473	MCULE-8022241440
DB04473	MCULE-8713847175
DB04473	MCULE-9086198168
DB04474	MCULE-5203091991
DB04481	MCULE-8013265935
DB04481	MCULE-9009953851
DB04484	MCULE-2871230838
DB04484	MCULE-5041919913
DB04485	MCULE-1182948789
DB04485	MCULE-2001787486
DB04485	MCULE-2349746311
DB04485	MCULE-3214041035
DB04485	MCULE-3606109379
DB04485	MCULE-5223356651
DB04485	MCULE-6384296929
DB04485	MCULE-7222676614
DB04485	MCULE-7680226016
DB04494	MCULE-9788063146
DB04499	MCULE-4265681704
DB04499	MCULE-6101076761
DB04499	MCULE-9798535259
DB04500	MCULE-9560339064
DB04506	MCULE-3504782871
DB04511	MCULE-6644999819
DB04512	MCULE-7827160463
DB04519	MCULE-5193957469
DB04520	MCULE-4038230189
DB04520	MCULE-6751194955
DB04522	MCULE-1695816394
DB04528	MCULE-6678680789
DB04531	MCULE-3555968169
DB04531	MCULE-5041324075
DB04531	MCULE-8245870814
DB04532	MCULE-9442796928
DB04533	MCULE-2502307131
DB04534	MCULE-9111482594
DB04537	MCULE-3066097949
DB04537	MCULE-8443491955
DB04537	MCULE-8905113237
DB04538	MCULE-7699599383
DB04539	MCULE-3308266821
DB04540	MCULE-5784478301
DB04540	MCULE-6413140986
DB04541	MCULE-2043730253
DB04541	MCULE-2985739151
DB04541	MCULE-9495678104
DB04552	MCULE-3027710274
DB04552	MCULE-7341376445
DB04553	MCULE-7571698792
DB04553	MCULE-8360398438
DB04557	MCULE-7182736800
DB04562	MCULE-6198986604
DB04564	MCULE-7110178584
DB04564	MCULE-8968794764
DB04564	MCULE-9821020615
DB04566	MCULE-2357185908
DB04566	MCULE-7258048239
DB04566	MCULE-7956034964
DB04569	MCULE-1298671349
DB04571	MCULE-5301264270
DB04572	MCULE-5478761622
DB04573	MCULE-3406586138
DB04573	MCULE-4009524570
DB04577	MCULE-2207635152
DB04577	MCULE-9776772475
DB04580	MCULE-8485036701
DB04581	MCULE-3938651517
DB04582	MCULE-5064495052
DB04582	MCULE-6563137816
DB04582	MCULE-9104703192
DB04586	MCULE-5590917057
DB04592	MCULE-3743908958
DB04605	MCULE-1908348310
DB04605	MCULE-3485758539
DB04619	MCULE-4710225344
DB04620	MCULE-6366286422
DB04622	MCULE-3461315237
DB04622	MCULE-6059463994
DB04626	MCULE-4694175745
DB04626	MCULE-5379346482
DB04626	MCULE-6899075946
DB04627	MCULE-6351000710
DB04630	MCULE-2022303549
DB04634	MCULE-3783758021
DB04634	MCULE-4866607549
DB04637	MCULE-3500356936
DB04638	MCULE-4467634712
DB04640	MCULE-4511232574
DB04641	MCULE-9133006477
DB04650	MCULE-6549466078
DB04650	MCULE-7440963355
DB04652	MCULE-1874567277
DB04652	MCULE-8869963478
DB04657	MCULE-1167484479
DB04665	MCULE-5433669098
DB04674	MCULE-1309433910
DB04674	MCULE-4788230412
DB04674	MCULE-7740906422
DB04676	MCULE-7908805530
DB04687	MCULE-4364393076
DB04687	MCULE-6018886140
DB04690	MCULE-1654983682
DB04690	MCULE-7286604863
DB04690	MCULE-8069978843
DB04699	MCULE-6795890265
DB04703	MCULE-2306135710
DB04703	MCULE-4801748188
DB04703	MCULE-6401179754
DB04711	MCULE-6605409948
DB04713	MCULE-3082140157
DB04713	MCULE-6302870801
DB04737	MCULE-2142906854
DB04737	MCULE-6925336902
DB04737	MCULE-8555353642
DB04743	MCULE-4217888990
DB04744	MCULE-8698811000
DB04745	MCULE-5331233860
DB04777	MCULE-1280496854
DB04781	MCULE-6745263267
DB04781	MCULE-8816195933
DB04782	MCULE-1280496854
DB04784	MCULE-1985443213
DB04784	MCULE-9951781231
DB04794	MCULE-1275076931
DB04794	MCULE-3658454490
DB04795	MCULE-7481288995
DB04806	MCULE-4838204763
DB04806	MCULE-7925697666
DB04806	MCULE-9209428746
DB04811	MCULE-3103899873
DB04813	MCULE-6591279983
DB04815	MCULE-5389218452
DB04816	MCULE-5800615690
DB04819	MCULE-1095862734
DB04819	MCULE-7834983827
DB04820	MCULE-7326088210
DB04822	MCULE-3443472025
DB04822	MCULE-4447928048
DB04823	MCULE-1522212653
DB04824	MCULE-5232154932
DB04827	MCULE-1776877276
DB04828	MCULE-3654355863
DB04828	MCULE-6857642698
DB04830	MCULE-5413481004
DB04833	MCULE-9196619059
DB04835	MCULE-2702173987
DB04838	MCULE-9363564061
DB04839	MCULE-1307464023
DB04840	MCULE-1024977626
DB04840	MCULE-1553857299
DB04840	MCULE-2228202832
DB04840	MCULE-5690211747
DB04841	MCULE-1001711150
DB04841	MCULE-1376135967
DB04844	MCULE-1165382531
DB04844	MCULE-2700319425
DB04844	MCULE-5822627411
DB04844	MCULE-6472043806
DB04844	MCULE-8117239024
DB04854	MCULE-6974079178
DB04855	MCULE-2160502046
DB04855	MCULE-5052395136
DB04874	MCULE-3012913860
DB04874	MCULE-3857746542
DB04874	MCULE-5646000632
DB04874	MCULE-7728164114
DB04878	MCULE-7006460094
DB04878	MCULE-9177080497
DB04879	MCULE-1855542614
DB04879	MCULE-3078477385
DB04888	MCULE-8263015928
DB04910	MCULE-8346438764
DB04912	MCULE-7728164114
DB04912	MCULE-8914518942
DB04920	MCULE-6863602192
DB04930	MCULE-1256227237
DB04936	MCULE-6354527658
DB04946	MCULE-1792333504
DB04996	MCULE-5646000632
DB04996	MCULE-7654331405
DB04996	MCULE-7728164114
DB04996	MCULE-8295936189
DB05137	MCULE-4011652998
DB05137	MCULE-9162664366
DB05188	MCULE-1176533515
DB05229	MCULE-3833394421
DB05245	MCULE-8906786977
DB05246	MCULE-6225403857
DB05260	MCULE-5142506228
DB05262	MCULE-9305301152
DB05263	MCULE-6852340934
DB05273	MCULE-1371753227
DB05273	MCULE-8035869847
DB05288	MCULE-4935129848
DB05289	MCULE-3439710050
DB05289	MCULE-4306860727
DB05289	MCULE-8891184661
DB05294	MCULE-4705827953
DB05296	MCULE-8226404792
DB05296	MCULE-8295936189
DB05340	MCULE-3833394421
DB05351	MCULE-8446262134
DB05381	MCULE-4970362785
DB05382	MCULE-3297948557
DB05383	MCULE-8251830457
DB05389	MCULE-9788063146
DB05398	MCULE-2685528155
DB05398	MCULE-7072729295
DB05416	MCULE-2408708268
DB05420	MCULE-2376032845
DB05428	MCULE-4909487075
DB05428	MCULE-8295936189
DB05450	MCULE-5208734127
DB05450	MCULE-8520420956
DB05461	MCULE-7728164114
DB05461	MCULE-9788063146
DB05476	MCULE-7728164114
DB05478	MCULE-6572487779
DB05482	MCULE-4181372030
DB05492	MCULE-1505399447
DB05492	MCULE-6865123968
DB05549	MCULE-6572487779
DB05607	MCULE-1113222985
DB05607	MCULE-3549142744
DB05607	MCULE-6787180735
DB05607	MCULE-9920754312
DB05630	MCULE-2330830088
DB05630	MCULE-3833394421
DB05630	MCULE-9788063146
DB05642	MCULE-7728164114
DB05642	MCULE-9788063146
DB05667	MCULE-2726394491
DB05667	MCULE-3604723919
DB05667	MCULE-7223272511
DB05686	MCULE-2096371750
DB05708	MCULE-3464837698
DB05708	MCULE-6779912130
DB05732	MCULE-5893043131
DB05732	MCULE-9984593510
DB05767	MCULE-4379391397
DB05767	MCULE-5521128905
DB05767	MCULE-7738581129
DB05767	MCULE-8461763255
DB05779	MCULE-4796736455
DB05779	MCULE-6347163790
DB05790	MCULE-7728164114
DB05792	MCULE-7728164114
DB05804	MCULE-1412122898
DB05804	MCULE-9782287120
DB05814	MCULE-4770585438
DB05837	MCULE-7728164114
DB05868	MCULE-1552043377
DB05869	MCULE-5817261721
DB05956	MCULE-7728164114
DB05966	MCULE-7981253226
DB05993	MCULE-3482271062
DB05993	MCULE-7728164114
DB06021	MCULE-1176533515
DB06082	MCULE-7728164114
DB06147	MCULE-1370710137
DB06150	MCULE-5924558211
DB06151	MCULE-8740981134
DB06152	MCULE-4316821963
DB06152	MCULE-4564041662
DB06153	MCULE-5738749931
DB06153	MCULE-6294671849
DB06155	MCULE-7311256045
DB06155	MCULE-7626249184
DB06169	MCULE-2626264660
DB06174	MCULE-3932172947
DB06174	MCULE-4671292218
DB06174	MCULE-5334942206
DB06174	MCULE-8561860540
DB06198	MCULE-1209560942
DB06201	MCULE-6872329028
DB06204	MCULE-2314343201
DB06204	MCULE-7482320179
DB06209	MCULE-1302242257
DB06211	MCULE-9598378280
DB06212	MCULE-3855692287
DB06215	MCULE-3117305964
DB06215	MCULE-3163788266
DB06216	MCULE-1113222985
DB06216	MCULE-1602131829
DB06216	MCULE-3549142744
DB06216	MCULE-4666159338
DB06216	MCULE-6787180735
DB06216	MCULE-8443823471
DB06216	MCULE-9920754312
DB06218	MCULE-8848296606
DB06228	MCULE-4786258357
DB06243	MCULE-9516392560
DB06253	MCULE-1034910084
DB06253	MCULE-3939318333
DB06253	MCULE-4196115946
DB06253	MCULE-5119858094
DB06253	MCULE-7300085951
DB06264	MCULE-6977793578
DB06264	MCULE-7696178333
DB06282	MCULE-5295925191
DB06282	MCULE-6510783794
DB06282	MCULE-8668839822
DB06288	MCULE-4239265090
DB06288	MCULE-5675132112
DB06307	MCULE-2519118652
DB06328	MCULE-1068458971
DB06345	MCULE-5568880329
DB06397	MCULE-5015084139
DB06397	MCULE-9785090203
DB06403	MCULE-9641583985
DB06412	MCULE-1337085089
DB06412	MCULE-6339641467
DB06413	MCULE-6678415272
DB06470	MCULE-7226587757
DB06523	MCULE-1246105264
DB06523	MCULE-6567538249
DB06523	MCULE-8207297465
DB06523	MCULE-9495128592
DB06527	MCULE-6933013590
DB06535	MCULE-1451618886
DB06535	MCULE-3179470778
DB06535	MCULE-3447482537
DB06535	MCULE-3936981051
DB06554	MCULE-7038235366
DB06554	MCULE-8440237252
DB06589	MCULE-2193898201
DB06594	MCULE-3838308303
DB06622	MCULE-5945947500
DB06623	MCULE-1332562559
DB06623	MCULE-5871745843
DB06637	MCULE-6604546217
DB06657	MCULE-5198934928
DB06659	MCULE-7728164114
DB06659	MCULE-8914518942
DB06678	MCULE-1174883554
DB06678	MCULE-1894397344
DB06678	MCULE-6329738647
DB06684	MCULE-4401910184
DB06689	MCULE-5175116598
DB06689	MCULE-9547538729
DB06691	MCULE-1540117925
DB06691	MCULE-6258393259
DB06694	MCULE-9501725536
DB06697	MCULE-9916057476
DB06698	MCULE-2088823050
DB06698	MCULE-3539516594
DB06698	MCULE-5013046031
DB06698	MCULE-5803060936
DB06703	MCULE-4909487075
DB06705	MCULE-3833394421
DB06705	MCULE-4909487075
DB06707	MCULE-5922830186
DB06708	MCULE-1063163128
DB06708	MCULE-2287941291
DB06709	MCULE-3342474130
DB06709	MCULE-6246299571
DB06709	MCULE-8410768394
DB06710	MCULE-1065645853
DB06710	MCULE-3946245376
DB06710	MCULE-5274452426
DB06710	MCULE-8337902187
DB06711	MCULE-8346078401
DB06711	MCULE-9097339235
DB06714	MCULE-2385886171
DB06714	MCULE-7865947392
DB06715	MCULE-5932450224
DB06715	MCULE-6152801555
DB06718	MCULE-6473940948
DB06723	MCULE-9699231474
DB06723	MCULE-9788063146
DB06724	MCULE-3743781291
DB06724	MCULE-5396813937
DB06727	MCULE-1701228655
DB06727	MCULE-4998487597
DB06727	MCULE-8160785523
DB06727	MCULE-9095891913
DB06728	MCULE-9347486445
DB06729	MCULE-5658431414
DB06730	MCULE-3835812075
DB06733	MCULE-2359469972
DB06735	MCULE-3924797904
DB06736	MCULE-2034452601
DB06737	MCULE-8558046828
DB06739	MCULE-7829476338
DB06743	MCULE-3664231496
DB06744	MCULE-9606560699
DB06746	MCULE-1841546121
DB06749	MCULE-6182244684
DB06755	MCULE-2013298810
DB06756	MCULE-8745470661
DB06757	MCULE-5281427955
DB06762	MCULE-2402591602
DB06762	MCULE-4488581926
DB06764	MCULE-1535504114
DB06764	MCULE-1878887684
DB06764	MCULE-6434802156
DB06767	MCULE-5646000632
DB06767	MCULE-7728164114
DB06768	MCULE-5387110670
DB06768	MCULE-5646000632
DB06768	MCULE-8864689875
DB06770	MCULE-6011707909
DB06774	MCULE-1919088454
DB06774	MCULE-8056866140
DB06775	MCULE-2227048424
DB06775	MCULE-3205173370
DB06775	MCULE-6817913906
DB06775	MCULE-9529285565
DB06777	MCULE-3421183878
DB06777	MCULE-4374611501
DB06777	MCULE-6618953955
DB06777	MCULE-8636111494
DB06778	MCULE-1504889908
DB06778	MCULE-6500988684
DB06780	MCULE-8036810785
DB06780	MCULE-9107883806
DB06783	MCULE-3117305964
DB06784	MCULE-7981253226
DB06788	MCULE-8295936189
DB06789	MCULE-1094526426
DB06789	MCULE-2122715183
DB06792	MCULE-3743781291
DB06792	MCULE-4453001149
DB06795	MCULE-1669556404
DB06795	MCULE-3873724782
DB06796	MCULE-5281427955
DB06797	MCULE-1955843218
DB06799	MCULE-8414341610
DB06803	MCULE-9985514311
DB06807	MCULE-2757697866
DB06817	MCULE-4916399246
DB06819	MCULE-6322732346
DB06821	MCULE-7934329522
DB06823	MCULE-8593628629
DB06824	MCULE-3203769500
DB06827	MCULE-1041845868
DB06827	MCULE-1343955929
DB06827	MCULE-1506415764
DB06827	MCULE-1553158808
DB06827	MCULE-3431654503
DB06827	MCULE-6276569093
DB06827	MCULE-7906423839
DB06827	MCULE-8202618652
DB06827	MCULE-9405401349
DB06836	MCULE-7207712736
DB06838	MCULE-1626074104
DB06838	MCULE-3332878876
DB06838	MCULE-4108104134
DB06838	MCULE-5580078035
DB06842	MCULE-9512543923
DB06851	MCULE-7763171739
DB06877	MCULE-4993771076
DB06889	MCULE-1483918278
DB06890	MCULE-4790780711
DB06890	MCULE-4816293514
DB06890	MCULE-9945068889
DB06894	MCULE-9381688904
DB06902	MCULE-5968866162
DB06903	MCULE-9549317752
DB06906	MCULE-2436828005
DB06917	MCULE-1391167832
DB06950	MCULE-3016808291
DB06950	MCULE-4014190611
DB06970	MCULE-7266657906
DB06973	MCULE-1016303245
DB06978	MCULE-2210683531
DB06978	MCULE-9057824067
DB06987	MCULE-3302522046
DB06987	MCULE-4852016526
DB06987	MCULE-9148694071
DB07004	MCULE-5323465103
DB07014	MCULE-8267159318
DB07034	MCULE-5789358307
DB07037	MCULE-5010001423
DB07044	MCULE-3659686679
DB07055	MCULE-8269141485
DB07057	MCULE-9874990231
DB07060	MCULE-9202778593
DB07069	MCULE-6063024683
DB07073	MCULE-9957867173
DB07084	MCULE-1386792572
DB07086	MCULE-4480418939
DB07086	MCULE-5747194254
DB07090	MCULE-6873278836
DB07096	MCULE-5608953652
DB07101	MCULE-1869889294
DB07108	MCULE-2876558511
DB07109	MCULE-4571364221
DB07109	MCULE-7013523945
DB07110	MCULE-5721091956
DB07114	MCULE-3747129793
DB07115	MCULE-5675673653
DB07118	MCULE-3913656430
DB07120	MCULE-3339635216
DB07123	MCULE-3623165331
DB07129	MCULE-1930292316
DB07129	MCULE-4507699259
DB07176	MCULE-2813385047
DB07185	MCULE-5355780210
DB07188	MCULE-2481271509
DB07188	MCULE-6381648201
DB07188	MCULE-8509082945
DB07192	MCULE-1337529515
DB07195	MCULE-1899341950
DB07195	MCULE-6633815035
DB07217	MCULE-3798220430
DB07222	MCULE-3115642653
DB07222	MCULE-4052141511
DB07222	MCULE-9494650031
DB07259	MCULE-6717152027
DB07267	MCULE-6936494144
DB07281	MCULE-5416742943
DB07291	MCULE-6824406288
DB07292	MCULE-3292556122
DB07301	MCULE-7610805198
DB07302	MCULE-6685866242
DB07304	MCULE-5601506791
DB07305	MCULE-6797664306
DB07309	MCULE-4831129771
DB07313	MCULE-6409447208
DB07331	MCULE-2593918770
DB07348	MCULE-1898871437
DB07348	MCULE-7768079101
DB07352	MCULE-6141069907
DB07365	MCULE-7621787279
DB07368	MCULE-4545060865
DB07368	MCULE-9240608056
DB07373	MCULE-2836304314
DB07373	MCULE-3563851799
DB07373	MCULE-9344488087
DB07376	MCULE-2606823477
DB07381	MCULE-1606074010
DB07381	MCULE-3431472795
DB07381	MCULE-8977170962
DB07387	MCULE-7660786035
DB07392	MCULE-1965771911
DB07398	MCULE-5191782687
DB07407	MCULE-2631078451
DB07408	MCULE-5961336715
DB07412	MCULE-1912941122
DB07418	MCULE-9995746636
DB07424	MCULE-5932450224
DB07429	MCULE-4076168976
DB07440	MCULE-2120234795
DB07440	MCULE-2312374220
DB07445	MCULE-2523358382
DB07445	MCULE-9507429712
DB07447	MCULE-4205911962
DB07447	MCULE-5987413622
DB07453	MCULE-2177643320
DB07453	MCULE-2454889877
DB07459	MCULE-5005773275
DB07467	MCULE-1549472772
DB07477	MCULE-4188902854
DB07478	MCULE-7836316675
DB07485	MCULE-1277868989
DB07488	MCULE-9557431973
DB07489	MCULE-4577300023
DB07496	MCULE-4684667909
DB07496	MCULE-6391896294
DB07498	MCULE-8641037501
DB07506	MCULE-2903742079
DB07506	MCULE-5007075982
DB07506	MCULE-5379915894
DB07506	MCULE-9882574781
DB07529	MCULE-9181833373
DB07531	MCULE-6376097718
DB07534	MCULE-6677396301
DB07539	MCULE-5735968896
DB07539	MCULE-7386205946
DB07560	MCULE-4289689533
DB07572	MCULE-3380895811
DB07573	MCULE-1100194395
DB07573	MCULE-8711627008
DB07577	MCULE-8548953211
DB07591	MCULE-6953365668
DB07594	MCULE-7649266419
DB07611	MCULE-5945458624
DB07614	MCULE-9091986717
DB07616	MCULE-3145134821
DB07620	MCULE-6111337778
DB07623	MCULE-7185636325
DB07631	MCULE-2685528155
DB07631	MCULE-7072729295
DB07634	MCULE-5038695383
DB07635	MCULE-2438326501
DB07637	MCULE-5166640674
DB07637	MCULE-7323663103
DB07641	MCULE-7993897252
DB07645	MCULE-3460494679
DB07653	MCULE-9828982030
DB07661	MCULE-2061973998
DB07667	MCULE-9305333646
DB07669	MCULE-6821391898
DB07673	MCULE-7326511541
DB07697	MCULE-6274905193
DB07702	MCULE-3406586138
DB07702	MCULE-4009524570
DB07705	MCULE-5948201879
DB07705	MCULE-6450156540
DB07715	MCULE-1083063386
DB07718	MCULE-7014208403
DB07723	MCULE-1797370196
DB07726	MCULE-3339750019
DB07729	MCULE-1227090930
DB07731	MCULE-1335538806
DB07758	MCULE-1836935938
DB07759	MCULE-2785888780
DB07767	MCULE-6127598109
DB07767	MCULE-8442047802
DB07768	MCULE-1294118086
DB07768	MCULE-3333652397
DB07776	MCULE-3856134714
DB07795	MCULE-8216354240
DB07802	MCULE-9676326511
DB07803	MCULE-4786808772
DB07805	MCULE-2001716112
DB07808	MCULE-1013335579
DB07810	MCULE-3672992389
DB07814	MCULE-2277162868
DB07814	MCULE-9013163041
DB07814	MCULE-9169992682
DB07823	MCULE-1650279957
DB07823	MCULE-2988077784
DB07823	MCULE-4972872213
DB07823	MCULE-5632296213
DB07823	MCULE-5749973826
DB07823	MCULE-6915315503
DB07823	MCULE-8556673323
DB07823	MCULE-8842190769
DB07823	MCULE-9817784436
DB07824	MCULE-6691975626
DB07825	MCULE-4292907514
DB07838	MCULE-1519488215
DB07838	MCULE-2772813065
DB07852	MCULE-8467184578
DB07863	MCULE-8174475490
DB07865	MCULE-5318928433
DB07880	MCULE-8281342418
DB07880	MCULE-9523486159
DB07891	MCULE-6878019827
DB07901	MCULE-8407625123
DB07907	MCULE-1679305682
DB07919	MCULE-1526029133
DB07919	MCULE-9544425288
DB07923	MCULE-2019552419
DB07923	MCULE-2215255114
DB07924	MCULE-2019552419
DB07924	MCULE-2215255114
DB07931	MCULE-8049726164
DB07931	MCULE-9115114862
DB07931	MCULE-9758275547
DB07950	MCULE-7228643156
DB07950	MCULE-9266736782
DB07951	MCULE-3046895005
DB07951	MCULE-8181487740
DB07952	MCULE-7715360013
DB07953	MCULE-3007021982
DB07953	MCULE-3715627659
DB07953	MCULE-5973951523
DB07954	MCULE-3854999514
DB07959	MCULE-6782886882
DB07971	MCULE-2632335033
DB07972	MCULE-2088984899
DB07972	MCULE-8797969468
DB07972	MCULE-9764399406
DB07996	MCULE-2324119213
DB07996	MCULE-7389029234
DB07996	MCULE-7865543158
DB07996	MCULE-8423929823
DB07997	MCULE-2683436483
DB07997	MCULE-9323665464
DB08027	MCULE-3655113699
DB08032	MCULE-6007355749
DB08034	MCULE-1032591069
DB08034	MCULE-8837257204
DB08046	MCULE-3653099088
DB08046	MCULE-5033624674
DB08046	MCULE-6661021422
DB08049	MCULE-8639896630
DB08061	MCULE-8931017804
DB08062	MCULE-1826436160
DB08069	MCULE-9146377764
DB08074	MCULE-6194398709
DB08076	MCULE-8354129782
DB08082	MCULE-4415335034
DB08102	MCULE-6453667418
DB08104	MCULE-3023048214
DB08114	MCULE-5256194123
DB08114	MCULE-9603524694
DB08129	MCULE-1399126041
DB08129	MCULE-2434764629
DB08135	MCULE-7079696193
DB08155	MCULE-9645142489
DB08156	MCULE-9111713187
DB08162	MCULE-1014093565
DB08162	MCULE-1374831127
DB08165	MCULE-2518558267
DB08167	MCULE-6490213141
DB08167	MCULE-7744087830
DB08168	MCULE-1617391219
DB08171	MCULE-9528951895
DB08177	MCULE-4107298148
DB08186	MCULE-1922733032
DB08186	MCULE-8021518100
DB08193	MCULE-1620041803
DB08202	MCULE-7043033407
DB08209	MCULE-1428966837
DB08209	MCULE-7342820151
DB08209	MCULE-8804489986
DB08209	MCULE-9786030104
DB08214	MCULE-1410419432
DB08215	MCULE-7277402178
DB08228	MCULE-6770591553
DB08230	MCULE-5962995471
DB08231	MCULE-9671122893
DB08235	MCULE-3743365404
DB08236	MCULE-5512776233
DB08236	MCULE-9307066062
DB08236	MCULE-9421572056
DB08238	MCULE-5753014053
DB08240	MCULE-1291316751
DB08252	MCULE-8465727503
DB08254	MCULE-6230732789
DB08256	MCULE-8014113453
DB08257	MCULE-1918218076
DB08258	MCULE-4614457618
DB08262	MCULE-6645466243
DB08276	MCULE-2361956978
DB08286	MCULE-2007375815
DB08291	MCULE-7383682629
DB08291	MCULE-8725277218
DB08294	MCULE-8905134401
DB08302	MCULE-3524858629
DB08313	MCULE-3133043736
DB08316	MCULE-4260140185
DB08356	MCULE-4310723477
DB08359	MCULE-4915208074
DB08363	MCULE-1841863738
DB08363	MCULE-1949294431
DB08369	MCULE-8567789344
DB08383	MCULE-1343003388
DB08392	MCULE-9789281340
DB08393	MCULE-8789421392
DB08421	MCULE-7539811243
DB08433	MCULE-3028772953
DB08442	MCULE-1716624701
DB08450	MCULE-2553437115
DB08451	MCULE-3489606206
DB08469	MCULE-7965188339
DB08478	MCULE-1846003734
DB08479	MCULE-2283927883
DB08479	MCULE-2445277261
DB08481	MCULE-1897607072
DB08481	MCULE-8834066664
DB08496	MCULE-1618253893
DB08496	MCULE-2794487450
