drugbank_id	chemicalbook_id
DB08814	CB9446472
DB08815	CB12638738
DB08815	CB22498821
DB08815	CB32500192
DB08815	CB32707351
DB08815	CB42599669
DB08815	CB62707352
DB08815	CB82638737
DB08815	CB93954895
DB08816	CB51509134
DB08816	CB62664138
DB08816	CB72664140
DB08819	CB3401660
DB08820	CB32506174
DB08822	CB32516566
DB08823	CB2416797
DB08823	CB71210065
DB08826	CB0308124
DB08828	CB52500590
DB08830	CB1397000
DB08833	CB0404332
DB08833	CB1277818
DB08833	CB8459121
DB08833	CB91236274
DB08835	CB3767672
DB08836	CB2841030
DB08836	CB3501003
DB08838	CB3497311
DB08838	CB7421831
DB08839	CB0245131
DB08839	CB2227300
DB08839	CB6119335
DB08839	CB6119421
DB08839	CB62545741
DB08840	CB6151285
DB08841	CB7152784
DB08841	CB7345058
DB08842	CB5142686
DB08842	CB5419926
DB08845	CB1371815
DB08846	CB6214708
DB08847	CB0225630
DB08847	CB1411629
DB08847	CB1947559
DB08847	CB22549600
DB08847	CB5163311
DB08847	CB6158895
DB08847	CB81118519
DB08847	CB8357870
DB08848	CB2165839
DB08848	CB4972615
DB08849	CB21502811
DB08849	CB2357287
DB08849	CB7362361
DB08849	CB9729252
DB08856	CB3667734
DB08858	CB0127620
DB08858	CB0152361
DB08858	CB1191893
DB08858	CB4502249
DB08858	CB6403296
DB08858	CB8378590
DB08858	CB8725888
DB08858	CB9403297
DB08858	CB9854275
DB08864	CB81454833
DB08865	CB12473904
DB08865	CB12667482
DB08865	CB12729650
DB08867	CB62131315
DB08868	CB4244536
DB08868	CB92498299
DB08871	CB22546700
DB08872	CB01011737
DB08873	CB32491465
DB08875	CB22554284
DB08877	CB02499581
DB08877	CB82509943
DB08877	CB82665159
DB08877	CB93160171
DB08878	CB6418254
DB08880	CB02486749
DB08880	CB5648113
DB08880	CB6464433
DB08881	CB02550000
DB08881	CB22515128
DB08882	CB42731188
DB08882	CB71518518
DB08882	CB72702945
DB08883	CB12598797
DB08884	CB22627896
DB08887	CB1505810
DB08889	CB12520831
DB08890	CB82498818
DB08891	CB01270231
DB08891	CB0378534
DB08891	CB8669450
DB08892	CB32563429
DB08893	CB13070487
DB08895	CB0970901
DB08895	CB32642728
DB08895	CB3970902
DB08895	CB62642729
DB08895	CB72667808
DB08895	CB92460269
DB08896	CB32498792
DB08896	CB52624290
DB08896	CB52641189
DB08897	CB81092082
DB08899	CB62500946
DB08901	CB12518324
DB08901	CB52657391
DB08905	CB6251183
DB08906	CB51509114
DB08907	CB02510088
DB08908	CB4854003
DB08908	CB6712800
DB08910	CB32128749
DB08911	CB32514557
DB08911	CB92624177
DB08912	CB32604230
DB08912	CB72630077
DB08913	CB0152361
DB08913	CB6403296
DB08913	CB9403297
DB08916	CB12470923
DB08916	CB22630067
DB08916	CB62507657
DB08916	CB62676100
DB08918	CB13133687
DB08918	CB41518517
DB08918	CB42462071
DB08918	CB4423243
DB08918	CB7423244
DB08918	CB82510923
DB08921	CB5178359
DB08921	CB9853935
DB08922	CB4192563
DB08930	CB52646573
DB08930	CB62538916
DB08931	CB62473752
DB08932	CB63049860
DB08933	CB01120404
DB08933	CB53946328
DB08933	CB53955102
DB08933	CB83955284
DB08933	CB92706336
DB08934	CB02604350
DB08934	CB33370675
DB08934	CB42685935
DB08934	CB64666758
DB08934	CB82628299
DB08938	CB32131213
DB08938	CB3736883
DB08938	CB6223052
DB08938	CB7334306
DB08941	CB5197363
DB08943	CB0875200
DB08943	CB5317271
DB08947	CB5384796
DB08947	CB8384797
DB08949	CB4411387
DB08957	CB0144463
DB08958	CB1442069
DB08960	CB6429850
DB08961	CB5200179
DB08962	CB1875191
DB08964	CB0875558
DB08965	CB1677384
DB08966	CB1161096
DB08971	CB3378252
DB08972	CB1264632
DB08974	CB2669630
DB08975	CB5239126
DB08979	CB7295887
DB08979	CB8875352
DB08980	CB4874928
DB08981	CB2239125
DB08983	CB7314168
DB08984	CB6883241
DB08985	CB0495639
DB08990	CB2103372
DB08991	CB4154565
DB08992	CB1772111
DB08995	CB6443258
DB08997	CB9452563
DB08999	CB31117072
DB08999	CB5901432
DB09000	CB9880892
DB09000	CB9914843
DB09001	CB4722788
DB09002	CB02630023
DB09002	CB2670438
DB09002	CB5707335
DB09002	CB7878402
DB09006	CB9333525
DB09007	CB3501654
DB09007	CB8203267
DB09009	CB5875144
DB09009	CB9115297
DB09010	CB5748051
DB09011	CB1875348
DB09012	CB9231153
DB09015	CB8774235
DB09018	CB8288660
DB09019	CB0249452
DB09019	CB3249453
DB09019	CB92617054
DB09020	CB2233693
DB09022	CB6306571
DB09026	CB21471023
DB09026	CB9966226
DB09027	CB52666650
DB09028	CB1136805
DB09030	CB32628522
DB09030	CB63049390
DB09030	CB92545858
DB09031	CB6370752
DB09034	CB62589660
DB09034	CB92599932
DB09038	CB73133902
DB09038	CB83133954
DB09039	CB52627796
DB09040	CB21313343
DB09041	CB42454906
DB09047	CB42605885
DB09049	CB13049698
DB09049	CB32614743
DB09053	CB12515873
DB09053	CB73049832
DB09054	CB32538915
DB09054	CB62638450
DB09055	CB2490951
DB09056	CB1262395
DB09056	CB4137272
DB09056	CB8262394
DB09056	CB92130223
DB09059	CB7497854
DB09060	CB02582836
DB09060	CB33053789
DB09061	CB7673434
DB09062	CB22130365
DB09062	CB92130364
DB09063	CB72666649
DB09063	CB82652832
DB09064	CB0329743
DB09065	CB62627692
DB09068	CB62614395
DB09068	CB72614372
DB09069	CB4126777
DB09070	CB9453050
DB09071	CB41518537
DB09072	CB0364528
DB09072	CB7491645
DB09073	CB02663078
DB09073	CB22593007
DB09073	CB62464897
DB09074	CB02473811
DB09074	CB02756176
DB09075	CB02570334
DB09075	CB21518508
DB09075	CB22582638
DB09075	CB22632041
DB09075	CB32593620
DB09075	CB72570333
DB09075	CB72597439
DB09075	CB72627790
DB09075	CB82597375
DB09075	CB82645582
DB09075	CB92632040
DB09076	CB92625301
DB09078	CB12484883
DB09078	CB42651170
DB09080	CB03052079
DB09080	CB52484977
DB09082	CB22542797
DB09083	CB41178988
DB09083	CB42744894
DB09083	CB81006694
DB09084	CB0204309
DB09084	CB9728831
DB09085	CB1373091
DB09085	CB9775567
DB09086	CB7208326
DB09087	CB0689708
DB09087	CB32131213
DB09087	CB6223052
DB09089	CB5391172
DB09089	CB6305680
DB09090	CB4378426
DB09092	CB2255507
DB09093	CB5408663
DB09093	CB9737862
DB09094	CB1147810
DB09094	CB3147809
DB09094	CB4451718
DB09094	CB8708520
DB09095	CB3219555
DB09096	CB0484149
DB09096	CB7484148
DB09097	CB9995839
DB09099	CB6417646
DB09101	CB02464875
DB09102	CB12561461
DB09102	CB52515028
DB09102	CB82730013
DB09104	CB0239262
DB09104	CB3239263
DB09104	CB3736883
DB09104	CB7334306
DB09110	CB7277461
DB09110	CB8186041
DB09114	CB6164209
DB09114	CB8473600
DB09115	CB2170413
DB09117	CB2716567
DB09118	CB2150457
DB09119	CB5503197
DB09120	CB1694480
DB09120	CB32551563
DB09120	CB6112967
DB09121	CB6753551
DB09123	CB4947237
DB09124	CB7181100
DB09125	CB02130402
DB09125	CB4127749
DB09125	CB4134347
DB09125	CB7134348
DB09125	CB9854361
DB09128	CB52681994
DB09129	CB0152361
DB09129	CB6346144
DB09129	CB6403296
DB09129	CB7318939
DB09129	CB9403297
DB09130	CB13954420
DB09130	CB2165990
DB09131	CB0152361
DB09131	CB1397116
DB09131	CB6403296
DB09131	CB8144722
DB09131	CB9403297
DB09132	CB31117315
DB09132	CB9398467
DB09133	CB0501411
DB09133	CB9877797
DB09134	CB7374919
DB09136	CB0498519
DB09137	CB3932555
DB09138	CB3736883
DB09138	CB6760210
DB09138	CB7334306
DB09139	CB3932555
DB09140	CB5159244
DB09142	CB7361692
DB09143	CB42666648
DB09143	CB52515129
DB09144	CB0687805
DB09145	CB3736883
DB09145	CB7334306
DB09146	CB3736883
DB09146	CB4337508
DB09146	CB7334306
DB09147	CB0262323
DB09147	CB0740227
DB09147	CB3262324
DB09152	CB2159243
DB09153	CB0152361
DB09153	CB4104636
DB09153	CB6403296
DB09153	CB9403297
DB09154	CB02130402
DB09154	CB4127749
DB09154	CB7360958
DB09154	CB9854361
DB09155	CB3776496
DB09156	CB02620949
DB09156	CB9236567
DB09157	CB5778186
DB09158	CB8315001
DB09160	CB3736883
DB09160	CB3932555
DB09160	CB7334306
DB09164	CB3932555
DB09165	CB0740227
DB09167	CB0667773
DB09183	CB62681991
DB09185	CB2933621
DB09198	CB11509121
DB09203	CB1129621
DB09203	CB1690109
DB09203	CB6722575
DB09204	CB9723043
DB09210	CB2354473
DB09211	CB9226438
DB09212	CB5138100
DB09212	CB8311755
DB09213	CB0699655
DB09213	CB3393273
DB09213	CB3699656
DB09213	CB4290492
DB09213	CB4336930
DB09213	CB92675917
DB09214	CB3299418
DB09214	CB71260808
DB09214	CB8356545
DB09216	CB6365693
DB09217	CB71011736
DB09218	CB4855141
DB09218	CB9367274
DB09219	CB2918231
DB09220	CB1291140
DB09221	CB3323797
DB09223	CB91011174
DB09224	CB5900763
DB09227	CB02130255
DB09227	CB1397277
DB09230	CB1781980
DB09231	CB2131201
DB09231	CB91270012
DB09232	CB2193117
DB09236	CB51873059
DB09236	CB5296310
DB09237	CB2511519
DB09238	CB4506757
DB09238	CB5715288
DB09241	CB0152361
DB09241	CB1874891
DB09241	CB2748858
DB09241	CB3386190
DB09241	CB4686518
DB09241	CB6403296
DB09241	CB6748861
DB09241	CB8113812
DB09241	CB9403297
DB09242	CB8121013
DB09244	CB0671512
DB09244	CB9891357
DB09245	CB8752750
DB09254	CB3937510
DB09256	CB2419051
DB09257	CB5362004
DB09262	CB11485032
DB09262	CB73137096
DB09267	CB13361897
DB09267	CB1838150
DB09267	CB81028720
DB09268	CB7855531
DB09270	CB0121840
DB09272	CB12723517
DB09273	CB9265231
DB09275	CB2329202
DB09275	CB9965971
DB09276	CB5173026
DB09276	CB9428849
DB09277	CB0152361
DB09277	CB1139255
DB09277	CB6166667
DB09277	CB6403296
DB09277	CB91178266
DB09277	CB9403297
DB09279	CB22128722
DB09280	CB32489655
DB09281	CB8205317
DB09282	CB2234645
DB09283	CB0487317
DB09285	CB6674065
DB09288	CB2759429
DB09288	CB6298018
DB09289	CB03067345
DB09289	CB0504881
DB09289	CB3217470
DB09289	CB9279090
DB09290	CB11270364
DB09290	CB1397525
DB09290	CB6338468
DB09291	CB12628366
DB09291	CB82666994
DB09292	CB03069990
DB09292	CB23050347
DB09292	CB23050352
DB09292	CB62627304
DB09292	CB72685916
DB09292	CB72715242
DB09293	CB7852570
DB09296	CB02716109
DB09298	CB8500511
DB09299	CB42741929
DB09299	CB92627921
DB09300	CB9126868
DB09304	CB3875438
DB09306	CB81179185
DB09308	CB22707354
DB09314	CB3736883
DB09314	CB7334306
DB09315	CB4195256
DB09316	CB0152361
DB09316	CB1329649
DB09316	CB6403296
DB09316	CB9403297
DB09320	CB0400046
DB09320	CB0731029
DB09320	CB1211939
DB09320	CB4855484
DB09320	CB6853707
DB09320	CB9211940
DB09320	CB9296712
DB09321	CB0700715
DB09321	CB3853034
DB09322	CB2727299
DB09322	CB32131213
DB09322	CB6223052
DB09324	CB0370356
DB09324	CB1419201
DB09325	CB82130615
DB09326	CB1191893
DB09326	CB9854275
DB09327	CB2419051
DB09327	CB8376824
DB09330	CB02677059
DB09330	CB82677060
DB09338	CB3736883
DB09338	CB7334306
DB09343	CB42666693
DB09343	CB52667622
DB09343	CB62744247
DB09345	CB1895935
DB09345	CB5675186
DB09346	CB1775662
DB09347	CB2436506
DB09348	CB0275433
DB09351	CB1134548
DB09351	CB3153329
DB09351	CB7947399
DB09352	CB7376706
DB09353	CB0874955
DB09355	CB7321423
DB09357	CB3169304
DB09357	CB3274109
DB09371	CB9339123
DB09372	CB3116328
DB09376	CB1879634
DB09380	CB7854190
DB09380	CB7854312
DB09383	CB22544463
DB09383	CB5453496
DB09389	CB2752440
DB09389	CB7125746
DB09394	CB1103249
DB09394	CB3854273
DB09394	CB51454135
DB09394	CB7191961
DB09395	CB1230044
DB09395	CB21258851
DB09395	CB7854064
DB09395	CB9135389
DB09395	CB9927175
DB09397	CB0874955
DB09397	CB3932555
DB09398	CB82130615
DB09400	CB21423431
DB09400	CB4505790
DB09400	CB8183929
DB09401	CB1162705
DB09401	CB6298311
DB09407	CB0152361
DB09407	CB1229312
DB09407	CB6403296
DB09407	CB9403297
DB09407	CB9854336
DB09409	CB21258851
DB09409	CB3736883
DB09409	CB5160486
DB09409	CB7334306
DB09409	CB7854064
DB09409	CB9135389
DB09409	CB9927175
DB09413	CB1103249
DB09413	CB3854273
DB09413	CB51454135
DB09413	CB6122627
DB09413	CB7191961
DB09414	CB1103249
DB09414	CB3854273
DB09414	CB51454135
DB09414	CB5668937
DB09414	CB7191961
DB09418	CB4348487
DB09418	CB6854320
DB09419	CB1686052
DB09419	CB2389952
DB09419	CB4686053
DB09419	CB5181540
DB09419	CB52130508
DB09419	CB7748196
DB09419	CB8181541
DB09420	CB7852570
DB09421	CB2103448
DB09425	CB5303977
DB09443	CB3305472
DB09449	CB1103249
DB09449	CB3854273
DB09449	CB4512075
DB09449	CB51454135
DB09449	CB6219354
DB09449	CB7191961
DB09459	CB1257009
DB09459	CB3693922
DB09459	CB5212873
DB09459	CB6663151
DB09459	CB8212874
DB09460	CB01236004
DB09460	CB5502453
DB09460	CB9853672
DB09462	CB51261492
DB09462	CB5339206
DB09462	CB8398945
DB09472	CB32131213
DB09472	CB6223052
DB09472	CB6754907
DB09473	CB8435187
DB09477	CB3163049
DB09477	CB5373019
DB09479	CB2177533
DB09479	CB2272810
DB09479	CB4146834
DB09479	CB4233581
DB09479	CB4346524
DB09479	CB5192797
DB09479	CB6141000
DB09479	CB6171403
DB09479	CB6680318
DB09479	CB7222401
DB09479	CB7465255
DB09479	CB9440465
DB09479	CB9853061
DB09481	CB01236004
DB09481	CB3146620
DB09481	CB6146621
DB09483	CB1138319
DB09483	CB1193448
DB09483	CB3701203
DB09483	CB4274308
DB09483	CB4306618
DB09483	CB5203327
DB09483	CB8193447
DB09484	CB0191568
DB09484	CB1769177
DB09484	CB7191567
DB09488	CB7494671
DB09490	CB0152361
DB09490	CB3750120
DB09490	CB6403296
DB09490	CB8922885
DB09490	CB9403297
DB09494	CB4853561
DB09496	CB3430970
DB09496	CB6430971
DB09498	CB0152361
DB09498	CB6250126
DB09498	CB6403296
DB09498	CB9403297
DB09501	CB02130402
DB09501	CB1191893
DB09501	CB4127749
DB09501	CB9729858
DB09501	CB9854275
DB09501	CB9854361
DB09502	CB9154353
DB09510	CB11342474
DB09510	CB5853861
DB09512	CB1199394
DB09512	CB5199387
DB09512	CB7199396
DB09512	CB9154858
DB09512	CB9199390
DB09512	CB9729388
DB09513	CB11342474
DB09513	CB5853861
DB09516	CB1268120
DB09516	CB7853133
DB09517	CB2252915
DB09517	CB4337508
DB09517	CB51235981
DB09526	CB6717931
DB09543	CB4336703
DB09543	CB8491046
DB09546	CB32131213
DB09546	CB6223052
DB09555	CB2453329
DB09555	CB2852803
DB09555	CB5852804
DB09555	CB8392741
DB09555	CB9142008
DB09561	CB0714488
DB09561	CB5269817
DB09563	CB1139255
DB09563	CB91178266
DB09570	CB62521080
DB09571	CB9920277
DB11056	CB0152361
DB11056	CB0190046
DB11056	CB6190048
DB11056	CB6403296
DB11056	CB9403297
DB11068	CB7854327
DB11071	CB9322550
DB11072	CB82130615
DB11079	CB0278151
DB11079	CB1680010
DB11079	CB6704513
DB11079	CB9852620
DB11080	CB2280970
DB11080	CB9748190
DB11081	CB0152361
DB11081	CB6247076
DB11081	CB6403296
DB11081	CB9403297
DB11085	CB5671946
DB11090	CB7459780
DB11090	CB9748190
DB11090	CB9854301
DB11091	CB3854293
DB11092	CB6478090
DB11092	CB82130615
DB11093	CB02130402
DB11093	CB4127749
DB11093	CB7153589
DB11093	CB9854361
DB11093	CB9924604
DB11096	CB5442784
DB11098	CB01236004
DB11098	CB3260704
DB11100	CB3215461
DB11100	CB7300899
DB11102	CB6678139
DB11102	CB71486334
DB11104	CB7724783
DB11107	CB1257009
DB11107	CB3693922
DB11107	CB5212873
DB11107	CB6663151
DB11107	CB7854493
DB11107	CB8212874
DB11110	CB0139203
DB11110	CB02130402
DB11110	CB4127749
DB11110	CB6139205
DB11110	CB9854361
DB11115	CB4394499
DB11117	CB9286335
DB11119	CB6170714
DB11119	CB7852570
DB11121	CB2666624
DB11125	CB5371136
DB11125	CB9382932
DB11126	CB2252915
DB11126	CB51235981
DB11128	CB1191893
DB11128	CB3736883
DB11128	CB7334306
DB11128	CB9854275
DB11129	CB11342474
DB11129	CB3854293
DB11129	CB5853861
DB11129	CB7852989
DB11132	CB1199394
DB11132	CB5199387
DB11132	CB7199396
DB11132	CB9154858
DB11132	CB9199390
DB11132	CB9729388
DB11134	CB6378501
DB11136	CB7854190
DB11137	CB8854177
DB11140	CB7854190
DB11141	CB2252915
DB11141	CB51235981
DB11141	CB9177057
DB11142	CB21423431
DB11142	CB4505790
DB11142	CB8183929
DB11145	CB8435187
DB11148	CB9123524
DB11150	CB32131213
DB11150	CB6223052
DB11150	CB8881195
DB11150	CB9854295
DB11151	CB3736883
DB11151	CB7334306
DB11153	CB3107908
DB11153	CB3736883
DB11153	CB7334306
DB11154	CB02130402
DB11154	CB2230894
DB11154	CB4127749
DB11154	CB9854361
DB11155	CB7193925
DB11156	CB2875042
DB11156	CB3404010
DB11157	CB4170871
DB11168	CB12489934
DB11168	CB3489736
DB11168	CB71232111
DB11171	CB32131213
DB11171	CB3736883
DB11171	CB6223052
DB11171	CB7334306
DB11175	CB8140966
DB11175	CB8196640
DB11176	CB4178453
DB11181	CB1185212
DB11181	CB7249486
DB11182	CB8300775
DB11183	CB0110532
DB11184	CB0146553
DB11184	CB4972574
DB11185	CB1359279
DB11185	CB4855505
DB11186	CB1497317
DB11186	CB2476609
DB11189	CB1395662
DB11189	CB1942514
DB11189	CB2881360
DB11189	CB5336487
DB11189	CB9476608
DB11190	CB7155114
DB11191	CB8433734
DB11192	CB12489934
DB11192	CB3489736
DB11192	CB71232111
DB11195	CB2386289
DB11195	CB2424877
DB11195	CB4353243
DB11195	CB9277708
DB11197	CB2881360
DB11197	CB3180857
DB11197	CB4407452
DB11197	CB5336487
DB11197	CB6363851
DB11197	CB7388480
DB11197	CB9476608
DB11200	CB0152361
DB11200	CB2881360
DB11200	CB32605530
DB11200	CB3736883
DB11200	CB5336487
DB11200	CB6403296
DB11200	CB7334306
DB11200	CB9403297
DB11200	CB9476608
DB11201	CB4412889
DB11205	CB0152361
DB11205	CB3736883
DB11205	CB6403296
DB11205	CB7189964
DB11205	CB7334306
DB11205	CB9403297
DB11207	CB5485611
DB11210	CB2881360
DB11210	CB5336487
DB11210	CB61404339
DB11210	CB9476608
DB11217	CB3855311
DB11217	CB6670456
DB11219	CB42129905
DB11219	CB9366893
DB11220	CB0783336
DB11221	CB5191699
DB11231	CB5213951
DB11233	CB02130402
DB11233	CB4127749
DB11233	CB9854361
DB11235	CB1886964
DB11235	CB6875530
DB11239	CB32131213
DB11239	CB6223052
DB11239	CB8435192
DB11244	CB9256200
DB11246	CB2252915
DB11246	CB51235981
DB11248	CB2252915
DB11248	CB51235981
DB11248	CB6728315
DB11250	CB0234696
DB11250	CB1966093
DB11250	CB3234697
DB11250	CB7234695
DB11250	CB8966128
DB11254	CB2725396
DB11255	CB6346144
DB11255	CB6485072
DB11255	CB71452605
DB11255	CB8196640
DB11256	CB11420680
DB11256	CB32631900
DB11256	CB51213941
DB11256	CB72379121
DB11257	CB82130615
DB11259	CB2380858
DB11260	CB8960434
DB11263	CB5328918
DB11263	CB8328919
DB11264	CB1464120
DB11264	CB2269816
DB11264	CB5502680
DB11267	CB7284241
DB11268	CB7784165
DB11278	CB8474995
DB11281	CB01236004
DB11283	CB0156763
DB11284	CB62542821
DB11285	CB9360604
DB11288	CB1697517
DB11288	CB3219500
DB11288	CB5184253
DB11288	CB6376754
DB11288	CB8697516
DB11290	CB4853859
DB11290	CB8312893
DB11290	CB9738081
DB11291	CB7113714
DB11296	CB0875341
DB11296	CB3702341
DB11296	CB52651405
DB11299	CB8156299
DB11304	CB9852958
DB11309	CB32131213
DB11309	CB6223052
DB11315	CB0746986
DB11315	CB2453455
DB11323	CB4241393
DB11324	CB8103743
DB11326	CB6128144
DB11326	CB8874759
DB11327	CB4500917
DB11332	CB61357174
DB11335	CB6959339
DB11335	CB71105235
DB11336	CB0758226
DB11336	CB6149495
DB11337	CB8177373
DB11340	CB51417992
DB11342	CB3490231
DB11342	CB9853056
DB11344	CB0125626
DB11344	CB1116410
DB11344	CB2268662
DB11344	CB4116411
DB11344	CB7116412
DB11344	CB7390694
DB11344	CB7498497
DB11345	CB0233316
DB11345	CB3141094
DB11345	CB4159843
DB11345	CB7159844
DB11348	CB1103249
DB11348	CB3125692
DB11348	CB3854273
DB11348	CB51454135
DB11348	CB7191961
DB11359	CB2382221
DB11359	CB3214914
DB11359	CB3373808
DB11362	CB32454222
DB11362	CB63166208
DB11363	CB62534680
DB11364	CB22665647
DB11364	CB62665645
DB11364	CB92665646
DB11364	CB9745917
DB11367	CB5191790
DB11368	CB9768156
DB11372	CB7211951
DB11373	CB9680920
DB11376	CB1321320
DB11378	CB7878639
DB11379	CB3919563
DB11385	CB4875415
DB11386	CB01328983
DB11386	CB0512284
DB11386	CB2134363
DB11386	CB8715683
DB11387	CB2103569
DB11389	CB8375438
DB11393	CB5188211
DB11393	CB8736590
DB11394	CB6837673
DB11395	CB21178454
DB11396	CB9111491
DB11397	CB3122691
DB11398	CB1317293
DB11400	CB4167857
DB11403	CB01212686
DB11404	CB5842210
DB11404	CB8310192
DB11408	CB5696518
DB11409	CB2502427
DB11410	CB9154575
DB11412	CB1129166
DB11413	CB9195978
DB11416	CB81473968
DB11417	CB3854293
DB11420	CB8469063
DB11421	CB6730574
DB11424	CB6229074
DB11426	CB6125860
DB11428	CB0951588
DB11428	CB13335184
DB11428	CB22293969
DB11428	CB3838381
DB11428	CB41017166
DB11428	CB52130917
DB11428	CB92657667
DB11429	CB3328550
DB11430	CB7748020
DB11430	CB9748019
DB11431	CB4874771
DB11432	CB62130994
DB11433	CB0750402
DB11438	CB4763464
DB11438	CB7763465
DB11443	CB3183535
DB11446	CB4105143
DB11447	CB2272320
DB11448	CB6681168
DB11449	CB61178821
DB11450	CB6472876
DB11451	CB0477536
DB11451	CB2709101
DB11451	CB2709651
DB11451	CB6294045
DB11451	CB9854235
DB11456	CB4233642
DB11457	CB6397762
DB11458	CB4318736
DB11459	CB0947411
DB11460	CB5332287
DB11460	CB8855316
DB11461	CB6724544
DB11462	CB0936279
DB11463	CB4174763
DB11464	CB2706397
DB11468	CB0294038
DB11468	CB7171536
DB11470	CB71518543
DB11471	CB2359074
DB11471	CB6463168
DB11473	CB7472545
DB11475	CB1705560
DB11475	CB7708088
DB11476	CB3294594
DB11477	CB3477355
DB11477	CB8130978
DB11478	CB1232523
DB11479	CB11011688
DB11480	CB3427693
DB11481	CB32131288
DB11481	CB81210097
DB11481	CB81324345
DB11485	CB3713790
DB11485	CB5713789
DB11485	CB6443197
DB11487	CB3703409
DB11491	CB1126761
DB11491	CB6334556
DB11493	CB22131195
DB11493	CB6270667
DB11495	CB0429636
DB11495	CB8214823
DB11496	CB2853123
DB11502	CB6261717
DB11504	CB7926886
DB11504	CB8910606
DB11507	CB12451722
DB11507	CB12589771
DB11507	CB5459564
DB11507	CB5467073
DB11507	CB7699245
DB11507	CB8467074
DB11510	CB1144228
DB11511	CB5175282
DB11511	CB8208196
DB11512	CB0418151
DB11518	CB2471194
DB11519	CB02551360
DB11519	CB3172045
DB11519	CB63152434
DB11520	CB12130621
DB11520	CB9219683
DB11521	CB0433228
DB11521	CB3323656
DB11522	CB6440732
DB11525	CB1191893
DB11525	CB51012047
DB11525	CB9854275
DB11526	CB41509122
DB11529	CB2925758
DB11543	CB31179685
DB11544	CB6161783
DB11544	CB9161784
DB11549	CB22498119
DB11549	CB2500544
DB11549	CB6934727
DB11551	CB11238762
DB11551	CB4459901
DB11552	CB5303270
DB11552	CB9214426
DB11555	CB22498119
DB11556	CB2840316
DB11556	CB5854813
DB11558	CB0118240
DB11560	CB22729369
DB11560	CB32628032
DB11561	CB4778785
DB11561	CB5452080
DB11561	CB7664948
DB11562	CB3418662
DB11570	CB3128547
DB11573	CB0152361
DB11573	CB3736883
DB11573	CB6403296
DB11573	CB7334306
DB11573	CB9403297
DB11574	CB62716217
DB11575	CB22666659
DB11575	CB62666662
DB11576	CB3115644
DB11576	CB8280013
DB11577	CB8231484
DB11581	CB62645962
DB11582	CB7455696
DB11585	CB0960852
DB11587	CB8935672
DB11588	CB1300110
DB11589	CB3415919
DB11590	CB4227430
DB11590	CB5325856
DB11591	CB81011081
DB11593	CB9238051
DB11594	CB4271226
DB11596	CB0193805
DB11596	CB5681752
DB11596	CB72470349
DB11610	CB6889490
DB11614	CB1346639
DB11614	CB42131159
DB11616	CB7315796
DB11617	CB4188966
DB11619	CB3121391
DB11620	CB0261270
DB11622	CB0704485
DB11622	CB5114797
DB11625	CB5405167
DB11628	CB81264641
DB11629	CB52623985
DB11629	CB71872243
DB11630	CB0855310
DB11633	CB32498813
DB11636	CB4352983
DB11637	CB82512523
DB11640	CB6676074
DB11641	CB2358406
DB11642	CB52563438
DB11642	CB62518970
DB11648	CB22667191
DB11651	CB01872365
DB11652	CB32616075
DB11653	CB2947682
DB11655	CB82516031
DB11656	CB2700986
DB11656	CB5700987
DB11659	CB9854194
DB11660	CB83070709
DB11662	CB92538917
DB11663	CB41872141
DB11666	CB02561459
DB11666	CB72624269
DB11666	CB82509983
DB11672	CB3167375
DB11672	CB4183426
DB11673	CB8895262
DB11673	CB9297759
DB11674	CB2317528
DB11674	CB8972097
DB11675	CB3273304
DB11675	CB61466164
DB11675	CB6696030
DB11675	CB9696031
DB11676	CB11211297
DB11677	CB2762625
DB11679	CB23037638
DB11682	CB63038532
DB11683	CB93145903
DB11684	CB52518928
DB11689	CB81871940
DB11695	CB0433763
DB11695	CB6135333
DB11696	CB3378722
DB11697	CB82628224
DB11698	CB02589633
DB11698	CB42717326
DB11699	CB9761399
DB11701	CB72627341
DB11703	CB22756514
DB11705	CB3193972
DB11708	CB32730346
DB11710	CB0431956
DB11712	CB22632076
DB11718	CB42668617
DB11721	CB92590409
DB11723	CB12518203
DB11723	CB13975342
DB11724	CB2152345
DB11725	CB21386820
DB11725	CB32489958
DB11729	CB12716247
DB11730	CB32677045
DB11730	CB82682008
DB11730	CB92682010
DB11732	CB03042324
DB11732	CB03137976
DB11732	CB72628025
DB11735	CB1298174
DB11735	CB1327034
DB11735	CB1792627
DB11735	CB3399316
DB11735	CB9262715
DB11735	CB9717866
DB11737	CB22624183
DB11737	CB82616025
DB11738	CB0391076
DB11738	CB3380860
DB11739	CB22716734
DB11739	CB32628441
DB11739	CB52716735
DB11740	CB82514921
DB11742	CB8271800
DB11743	CB52627897
DB11744	CB02722139
DB11747	CB72476033
DB11748	CB4775966
DB11749	CB8178956
DB11750	CB8715108
DB11751	CB02668664
DB11757	CB11261287
DB11758	CB72627679
DB11759	CB92510096
DB11760	CB22615112
DB11760	CB52666599
DB11762	CB72628070
DB11763	CB03152205
DB11763	CB22514570
DB11764	CB02655392
DB11772	CB72666700
DB11774	CB2423188
DB11774	CB3188646
DB11774	CB6188647
DB11778	CB81518500
DB11780	CB8466037
DB11783	CB1780943
DB11783	CB81009271
DB11787	CB82518277
DB11789	CB3149207
DB11789	CB4462501
DB11790	CB1239067
DB11790	CB42502638
DB11791	CB63167063
DB11791	CB92574678
DB11792	CB71509123
DB11793	CB42553458
