drugbank_id	actor_id
DB02459	16060-65-4
DB02459	42823-46-1
DB02461	152269-49-3
DB02464	100-46-9
DB02464	45579-94-0
DB02466	110368-35-9
DB02466	95906-68-6
DB02467	3226-65-1
DB02467	4241-59-2
DB02467	454-41-1
DB02467	50896-98-5
DB02467	62697-73-8
DB02467	86631-49-4
DB02468	14127-55-0
DB02477	164931-25-3
DB02481	6343-54-0
DB02482	1114-81-4
DB02482	27530-80-9
DB02483	38806-38-1
DB02485	3063-71-6
DB02486	1892-29-1
DB02489	118574-25-7
DB02489	118574-84-8
DB02489	5502-78-3
DB02494	156-05-8
DB02494	20312-36-1
DB02494	57618-25-4
DB02494	57618-26-5
DB02494	7326-19-4
DB02494	79428-01-6
DB02494	82429-96-7
DB02494	828-01-3
DB02494	85391-15-7
DB02494	85391-16-8
DB02494	85391-17-9
DB02494	85391-18-0
DB02497	26289-09-8
DB02498	112345-60-5
DB02502	88847-89-6
DB02507	12795-55-0
DB02507	129-06-6
DB02507	2610-86-8
DB02507	36508-91-5
DB02507	5543-79-3
DB02507	81-81-2
DB02509	106-28-5
DB02509	3790-71-4
DB02509	4602-84-0
DB02509	8024-35-9
DB02512	103213-50-9
DB02512	108015-99-2
DB02512	23684-52-8
DB02512	488-69-7
DB02512	55529-38-9
DB02512	56594-87-7
DB02512	6035-52-5
DB02512	6055-82-9
DB02513	51273-66-6
DB02513	60311-07-1
DB02513	89-83-8
DB02515	12040-65-2
DB02515	1509-81-5
DB02515	17989-41-2
DB02515	27082-31-1
DB02515	57-03-4
DB02515	5746-57-6
DB02517	10549-13-0
DB02517	11070-68-1
DB02517	19285-83-7
DB02517	24016-48-6
DB02517	24938-00-9
DB02517	56-86-0
DB02517	617-65-2
DB02517	6893-26-1
DB02518	1115-69-1
DB02518	139146-66-0
DB02518	19436-52-3
DB02518	97-69-8
DB02520	147-84-2
DB02520	392-74-5
DB02527	11002-78-1
DB02527	24493-93-4
DB02527	32465-18-2
DB02527	37839-81-9
DB02527	51867-88-0
DB02527	54532-48-8
DB02527	60-92-4
DB02527	85187-54-8
DB02530	20-79-1
DB02530	28805-76-7
DB02530	3131-86-0
DB02530	56-12-2
DB02531	223134-74-5
DB02531	29054-08-8
DB02531	5711-69-3
DB02531	769884-60-8
DB02531	79-31-2
DB02531	95926-99-1
DB02532	13741-90-7
DB02534	1745-81-9
DB02534	26761-75-1
DB02536	108132-36-1
DB02536	367-47-5
DB02536	453-17-8
DB02536	497-09-6
DB02536	56-82-6
DB02541	13325-10-5
DB02543	634-97-9
DB02545	574013-66-4
DB02546	149647-78-9
DB02547	15839-70-0
DB02548	108392-12-7
DB02548	15664-55-8
DB02548	15806-48-1
DB02548	20479-58-7
DB02552	16751-02-3
DB02552	38095-90-8
DB02552	763-10-0
DB02556	10549-09-4
DB02556	10549-11-8
DB02556	150-30-1
DB02556	30394-07-1
DB02556	63-91-2
DB02556	673-06-3
DB02557	119942-99-3
DB02557	36357-77-4
DB02557	84235-60-9
DB02561	12286-76-9
DB02561	3615-56-3
DB02561	470-15-5
DB02561	57-48-7
DB02561	6347-01-9
DB02561	7660-25-5
DB02561	87-81-0
DB02562	79647-29-3
DB02563	5060-32-2
DB02563	799812-81-0
DB02571	1962-83-0
DB02576	1674-56-2
DB02576	2799-16-8
DB02576	2799-17-9
DB02576	78-96-6
DB02576	83447-87-4
DB02577	14127-55-0
DB02579	101360-15-0
DB02579	10344-93-1
DB02579	29862-29-1
DB02579	55927-87-2
DB02579	79-10-7
DB02579	9003-01-4
DB02579	9007-20-9
DB02579	96145-98-1
DB02580	1191-87-3
DB02583	175354-76-4
DB02586	3248-05-3
DB02587	64657-11-0
DB02587	66428-89-5
DB02587	66575-29-9
DB02590	56816-60-5
DB02593	335377-65-6
DB02594	207121-53-7
DB02594	25203-63-8
DB02594	3992-42-5
DB02594	40093-94-5
DB02594	4251-19-8
DB02594	56905-41-0
DB02595	92953-54-3
DB02596	7292-42-4
DB02600	187227-45-8
DB02601	22818-40-2
DB02601	32462-30-9
DB02601	52067-90-0
DB02601	6324-01-2
DB02601	938-97-6
DB02606	13020-06-9
DB02606	14898-79-4
DB02606	15892-23-6
DB02606	4221-99-2
DB02606	4712-39-4
DB02606	78-92-2
DB02608	15376-53-1
DB02608	4618-99-9
DB02609	6917-68-6
DB02613	2605-79-0
DB02613	70592-80-2
DB02619	3344-77-2
DB02621	76343-93-6
DB02624	1192-20-7
DB02624	6305-38-0
DB02626	129048-51-7
DB02626	13968-47-3
DB02626	13982-24-6
DB02626	14067-02-8
DB02626	14092-79-6
DB02626	14093-02-8
DB02626	14093-04-0
DB02626	14596-12-4
DB02626	14681-59-5
DB02626	14762-69-7
DB02626	32020-21-6
DB02626	7439-89-6
DB02627	4151-80-8
DB02630	3506-18-1
DB02630	51584-96-4
DB02630	64913-51-5
DB02632	10357-27-4
DB02632	2492-87-7
DB02632	3150-24-1
DB02632	35599-02-1
DB02632	3767-28-0
DB02632	7493-95-0
DB02632	89195-84-6
DB02633	11075-27-7
DB02633	70161-13-6
DB02633	84166-13-2
DB02637	149-63-3
DB02637	300-01-6
DB02637	328-42-7
DB02637	59866-21-6
DB02637	59866-22-7
DB02637	59866-24-9
DB02637	65636-59-1
DB02637	85169-03-5
DB02638	14636-12-5
DB02638	914453-96-6
DB02639	17833-43-1
DB02639	18997-57-4
DB02639	28541-83-5
DB02639	38597-12-5
DB02639	6160-78-7
DB02639	67909-30-2
DB02639	78668-34-5
DB02640	23110-15-8
DB02640	41567-78-6
DB02641	628-62-6
DB02643	107934-23-6
DB02643	14933-08-5
DB02644	137361-05-8
DB02646	925-91-7
DB02648	406-76-8
DB02648	44985-71-9
DB02648	461-06-3
DB02648	541-14-0
DB02648	541-15-1
DB02649	2345-56-4
DB02650	71073-93-3
DB02650	75-87-6
DB02655	155436-59-2
DB02655	1783-96-6
DB02655	181119-33-5
DB02655	27881-03-4
DB02655	39162-75-9
DB02655	56-84-8
DB02655	617-45-8
DB02656	154447-36-6
DB02657	3616-42-0
DB02658	143716-62-5
DB02659	10321-98-9
DB02659	124536-24-9
DB02659	2464-18-8
DB02659	2955-27-3
DB02659	32500-01-9
DB02659	361-09-1
DB02659	6266-73-5
DB02659	6268-27-5
DB02659	73163-53-8
DB02659	81-25-4
DB02659	88428-97-1
DB02660	141184-34-1
DB02661	15121-26-3
DB02663	126633-48-5
DB02663	35597-44-5
DB02663	51276-47-2
DB02663	53369-07-6
DB02664	4426-47-5
DB02665	13492-01-8
DB02665	155-09-9
DB02665	1986-47-6
DB02665	3548-91-2
DB02665	3721-26-4
DB02665	3721-28-6
DB02665	60108-71-6
DB02665	61-81-4
DB02665	79030-53-8
DB02665	84152-26-1
DB02665	95-62-5
DB02667	10534-83-5
DB02667	12348-69-5
DB02667	13601-66-6
DB02667	14024-47-6
DB02667	14220-45-2
DB02667	14325-03-2
DB02667	14564-48-8
DB02667	15008-23-8
DB02667	15137-08-3
DB02667	15157-55-8
DB02667	15282-98-1
DB02667	15293-29-5
DB02667	15349-44-7
DB02667	15352-27-9
DB02667	15550-55-7
DB02667	15613-11-3
DB02667	15635-23-1
DB02667	15841-69-7
DB02667	16594-85-7
DB02667	18443-53-3
DB02667	18449-03-1
DB02667	19445-77-3
DB02667	19453-13-5
DB02667	25520-07-4
DB02667	25804-08-4
DB02667	27685-51-4
DB02667	27883-40-5
DB02667	30137-73-6
DB02667	31233-21-3
DB02667	32680-74-3
DB02667	33293-64-0
DB02667	33519-88-9
DB02667	33570-32-0
DB02667	33699-91-1
DB02667	36466-12-3
DB02667	37981-00-3
DB02667	38199-74-5
DB02667	38867-82-2
DB02667	41139-17-7
DB02667	41754-09-0
DB02667	42724-75-4
DB02667	49860-79-9
DB02667	51350-78-8
DB02667	6667-75-0
DB02667	92306-07-5
DB02668	186538-00-1
DB02671	110069-11-9
DB02671	616-47-7
DB02676	64431-96-5
DB02678	14257-69-3
DB02678	14307-02-9
DB02678	2351-15-7
DB02678	28905-10-4
DB02678	7535-00-4
DB02678	90-76-6
DB02678	90-77-7
DB02678	9012-76-4
DB02679	20890-10-2
DB02679	2669-76-3
DB02679	32729-71-8
DB02679	420-04-2
DB02680	54247-05-1
DB02680	99-65-0
DB02685	114926-37-3
DB02685	2283-42-3
DB02685	5472-70-8
DB02688	1948-56-7
DB02690	90417-38-2
DB02691	191595-91-2
DB02691	475-31-0
DB02691	863-57-0
DB02693	14193-38-5
DB02693	16096-98-3
DB02693	37031-12-2
DB02693	51621-02-4
DB02695	100231-63-8
DB02697	28664-96-2
DB02699	62702-55-0
DB02701	10119-18-3
DB02701	11032-50-1
DB02701	123574-63-0
DB02701	98-92-0
DB02702	183854-11-7
DB02703	1394-43-0
DB02703	16391-75-6
DB02703	6990-06-3
DB02703	751-94-0
DB02709	31100-06-8
DB02709	501-36-0
DB02710	7724-78-9
DB02712	113387-56-7
DB02712	68367-52-2
DB02713	23256-09-9
DB02713	543-24-8
DB02713	71240-38-5
DB02713	908-54-3
DB02714	35170-03-7
DB02714	84-53-7
DB02714	90389-07-4
DB02714	90389-09-6
DB02716	26554-26-7
DB02717	11078-31-2
DB02717	34612-38-9
DB02717	38819-01-1
DB02717	76081-94-2
DB02721	3469-69-0
DB02724	19229-76-6
DB02724	20074-52-6
DB02724	91776-95-3
DB02725	100762-88-7
DB02725	53696-70-1
DB02726	13147-57-4
DB02726	95648-83-2
DB02728	6093-71-6
DB02729	183854-21-9
DB02731	11004-81-2
DB02731	134-23-6
DB02731	147-93-3
DB02731	15535-71-4
DB02731	2025-56-1
DB02731	22542-11-6
DB02731	23100-72-3
DB02731	49792-49-6
DB02731	51922-74-8
DB02731	5396-12-3
DB02731	54-64-8
DB02731	5401-59-2
DB02731	736071-66-2
DB02731	78157-71-8
DB02736	60-35-5
DB02738	14535-90-1
DB02738	17267-18-4
DB02740	111150-79-9
DB02740	60096-23-3
DB02742	109944-15-2
DB02743	133-99-3
DB02743	1336-90-9
DB02743	13360-52-6
DB02743	14641-93-1
DB02743	149116-55-2
DB02743	15548-43-3
DB02743	16462-44-5
DB02743	23315-16-4
DB02743	37264-79-2
DB02743	4482-75-1
DB02743	47297-42-7
DB02743	528-50-7
DB02743	5965-66-2
DB02743	63-42-3
DB02743	6363-53-7
DB02743	69-79-4
DB02743	9005-84-9
DB02743	96427-12-2
DB02745	12693-39-9
DB02745	20154-37-4
DB02745	21231-59-4
DB02745	3083-77-0
DB02745	3705-45-1
DB02745	40093-89-8
DB02745	40436-51-9
DB02745	56654-40-1
DB02746	29010-86-4
DB02746	3198-29-6
DB02746	4401-64-3
DB02746	88-99-3
DB02749	7242-86-6
DB02749	89-05-4
DB02750	12628-19-2
DB02750	2122-44-3
DB02750	2229-07-4
DB02750	22542-11-6
DB02750	23100-72-3
DB02750	3374-22-9
DB02750	345909-32-2
DB02750	4371-52-2
DB02750	52-90-4
DB02750	62488-11-3
DB02750	7242-49-1
DB02750	921-01-7
DB02751	352-97-6
DB02753	40093-99-0
DB02753	5173-46-6
DB02756	57369-32-1
DB02757	116421-36-4
DB02759	53643-12-2
DB02761	5652-32-4
DB02763	15139-21-6
DB02763	153736-39-1
DB02763	63467-78-7
DB02767	1961-72-4
DB02768	762-75-4
DB02772	100405-08-1
DB02772	12040-73-2
DB02772	25702-74-3
DB02772	4217-76-9
DB02772	57-50-1
DB02772	79324-70-2
DB02772	8027-47-2
DB02774	2219-51-4
DB02774	504-63-2
DB02776	15015-81-3
DB02776	6140-88-1
DB02777	18194-25-7
DB02777	18285-71-7
DB02777	18656-40-1
DB02779	10182-91-9
DB02783	19988-33-1
DB02788	513-86-0
DB02788	51555-24-9
DB02788	53584-56-8
DB02789	116907-59-6
DB02789	145-13-1
DB02789	1783-94-4
DB02789	19037-28-6
DB02789	566-63-2
DB02793	22642-82-6
DB02795	100-09-4
DB02795	1335-08-6
DB02796	89458-19-5
DB02797	13331-27-6
DB02798	84502-40-9
DB02803	17131-14-5
DB02805	35170-03-7
DB02805	84-53-7
DB02805	90389-07-4
DB02805	90389-09-6
DB02806	102868-77-9
DB02806	109-86-4
DB02806	32718-54-0
DB02806	9004-74-4
DB02807	1518-59-8
DB02807	18521-63-6
DB02807	29625-79-4
DB02807	498-43-1
DB02807	79580-64-6
DB02807	93857-40-0
DB02810	26239-55-4
DB02811	762-04-9
DB02813	10366-76-4
DB02813	19026-22-3
DB02813	24960-16-5
DB02817	13948-58-8
DB02817	1607-84-7
DB02821	496-93-5
DB02822	873-75-6
DB02823	36983-81-0
DB02823	4408-78-0
DB02823	54870-27-8
DB02823	7230-09-3
DB02823	79235-03-3
DB02823	99489-23-3
DB02828	76385-49-4
DB02831	14066-20-7
DB02831	14265-44-2
DB02831	14335-33-2
DB02831	160600-81-7
DB02831	178560-73-1
DB02831	18274-25-4
DB02831	29505-79-1
DB02831	68891-72-5
DB02831	7664-38-2
DB02831	9044-08-0
DB02832	14127-53-8
DB02835	10139-18-1
DB02835	19504-70-2
DB02835	71662-13-0
DB02835	71662-15-2
DB02835	83846-98-4
DB02835	93805-67-5
DB02838	2139-03-9
DB02839	1125-58-2
DB02839	154903-37-4
DB02839	17289-70-2
DB02839	20936-32-7
DB02839	20936-33-8
DB02839	32628-05-0
DB02839	41453-50-3
DB02839	52824-14-3
DB02839	69868-09-3
DB02839	70983-44-7
DB02839	89-86-1
DB02842	89459-44-9
DB02843	101455-35-0
DB02843	17364-14-6
DB02843	18822-82-7
DB02843	19046-60-7
DB02843	2255-14-3
DB02843	27133-73-9
DB02843	27251-84-9
DB02843	29732-59-0
DB02843	53823-71-5
DB02843	55607-88-0
DB02843	56401-20-8
DB02843	59-56-3
DB02843	5996-14-5
DB02843	65826-02-0
DB02843	6736-77-2
DB02843	6799-01-5
DB02843	68901-12-2
DB02843	6997-09-7
DB02843	71888-67-0
DB02843	83833-15-2
DB02846	100208-30-8
DB02846	19291-02-2
DB02846	2928-83-8
DB02846	34592-47-7
DB02846	35041-11-3
DB02846	444-27-9
DB02846	45521-09-3
DB02846	625084-39-1
DB02846	97358-56-0
DB02851	7519-74-6
DB02852	101977-26-8
DB02852	126872-96-6
DB02852	127761-30-2
DB02852	14277-97-5
DB02852	56711-43-4
DB02853	147-85-3
DB02853	18875-45-1
DB02853	25191-13-3
DB02853	344-25-2
DB02853	37159-97-0
DB02853	609-36-9
DB02854	481-29-8
DB02854	53-41-8
DB02854	53-42-9
DB02854	571-31-3
DB02854	8075-95-4
DB02856	105-40-8
DB02857	27462-39-1
DB02857	34793-16-3
DB02857	38819-10-2
DB02857	50790-41-5
DB02857	51171-73-4
DB02857	57574-64-8
DB02857	68630-41-1
DB02857	81759-48-0
DB02859	122547-72-2
DB02860	101932-71-2
DB02860	107537-44-0
DB02860	133445-05-3
DB02860	133445-06-4
DB02866	1431-39-6
DB02867	101455-35-0
DB02867	17364-14-6
DB02867	18822-82-7
DB02867	19046-60-7
DB02867	2255-14-3
DB02867	27133-73-9
DB02867	27251-84-9
DB02867	29732-59-0
DB02867	53823-71-5
DB02867	55607-88-0
DB02867	56401-20-8
DB02867	59-56-3
DB02867	5996-14-5
DB02867	65826-02-0
DB02867	6736-77-2
DB02867	6799-01-5
DB02867	68901-12-2
DB02867	6997-09-7
DB02867	71888-67-0
DB02867	83833-15-2
DB02868	165659-77-8
DB02870	589-09-3
DB02870	93251-90-2
DB02871	93111-03-6
DB02877	110917-84-5
DB02877	71441-28-6
DB02883	104086-76-2
DB02883	107133-41-5
DB02884	4441-50-3
DB02887	26194-89-8
DB02890	29741-00-2
DB02890	35042-48-9
DB02891	41814-78-2
DB02893	24425-78-3
DB02893	26062-47-5
DB02893	33807-07-7
DB02893	348-67-4
DB02893	35436-68-1
DB02893	3654-96-4
DB02893	58576-49-1
DB02893	59-51-8
DB02893	63-68-3
DB02893	7005-18-7
DB02893	89807-04-5
DB02896	13153-62-3
DB02896	15397-51-0
DB02896	342-69-8
DB02896	7143-67-1
DB02897	19926-71-7
DB02897	26902-64-7
DB02897	590-54-5
DB02897	72244-95-2
DB02900	15912-94-4
DB02900	299-31-0
DB02900	32972-52-4
DB02900	33068-18-7
DB02900	3415-10-9
DB02900	34378-76-2
DB02900	3672-15-9
DB02900	56-73-5
DB02900	58823-95-3
DB02900	6051-41-8
DB02901	12040-51-6
DB02901	29873-50-5
DB02901	521-18-6
DB02901	571-22-2
DB02902	482-67-7
DB02909	41019-43-6
DB02910	1264-52-4
DB02910	799812-82-1
DB02912	317-66-8
DB02914	1224-78-8
DB02916	25030-31-3
DB02918	101975-10-4
DB02920	11063-74-4
DB02920	12348-70-8
DB02920	13939-11-2
DB02920	14075-22-0
DB02920	14239-75-9
DB02920	14354-67-7
DB02920	14363-14-5
DB02920	14434-68-5
DB02920	14494-69-0
DB02920	14636-84-1
DB02920	14650-81-8
DB02920	14949-70-3
DB02920	15628-85-0
DB02920	16049-17-5
DB02920	16456-97-6
DB02920	17203-36-0
DB02920	18984-32-2
DB02920	19482-38-3
DB02920	21757-57-3
DB02920	31188-32-6
DB02920	31753-76-1
DB02920	32594-07-3
DB02920	35616-90-1
DB02920	36471-43-9
DB02920	40816-51-1
DB02920	42590-53-4
DB02920	42735-80-8
DB02920	55858-97-4
DB02920	56047-87-1
DB02920	60513-06-6
DB02920	62571-24-8
DB02920	6272-61-3
DB02920	7401-57-2
DB02920	7403-56-7
DB02920	75094-14-3
DB02920	82352-22-5
DB02920	89918-06-9
DB02922	677-71-4
DB02923	1133-63-7
DB02923	65876-95-1
DB02924	10008-60-3
DB02924	1195-92-2
DB02924	4680-24-4
DB02924	6909-30-4
DB02925	55837-27-9
DB02930	117750-47-7
DB02930	35094-46-3
DB02930	93839-89-5
DB02932	90357-06-5
DB02933	61893-98-9
DB02935	111-96-6
DB02938	111-14-8
DB02938	68937-74-6
DB02938	7563-37-3
DB02942	103597-56-4
DB02945	14982-50-4
DB02945	1986-14-7
DB02945	1986-15-8
DB02945	2073-35-0
DB02945	25990-10-7
DB02945	528-16-5
DB02945	6294-16-2
DB02945	6556-12-3
DB02945	6906-37-2
DB02945	9005-38-3
DB02945	9046-38-2
DB02945	91510-62-2
DB02945	94088-15-0
DB02946	104030-54-8
DB02947	21679-12-9
DB02947	21679-13-0
DB02948	66508-37-0
DB02948	66508-53-0
DB02949	14127-53-8
DB02951	1113-60-6
DB02951	3369-79-7
DB02952	18389-23-6
DB02952	62-57-7
DB02952	917-98-6
DB02953	69734-01-6
DB02955	141-22-0
DB02955	61789-44-4
DB02955	7431-95-0
DB02955	82188-83-8
DB02957	2149-82-8
DB02959	114-03-4
DB02959	115756-35-9
DB02959	34953-84-9
DB02959	4350-07-6
DB02959	60575-35-1
DB02961	18546-02-6
DB02961	313354-88-0
DB02961	40923-93-1
DB02961	5158-61-2
DB02961	5652-45-9
DB02961	70984-16-6
DB02961	7658-10-8
DB02962	116421-27-3
DB02966	140187-23-1
DB02967	128-53-0
DB02967	25668-22-8
DB02967	29465-92-7
DB02967	60189-42-6
DB02967	60218-98-6
DB02969	137-00-8
DB02969	847870-14-8
DB02970	1821-39-2
DB02972	53309-89-0
DB02975	134861-34-0
DB02976	67341-43-9
DB02978	10148-71-7
DB02978	5817-22-1
DB02978	6645-45-0
DB02978	87421-23-6
DB02982	1002-94-4
DB02982	765-17-3
DB02982	765-19-5
DB02985	21323-46-6
DB02987	17528-66-4
DB02991	163490-40-2
DB02994	10476-87-6
DB02994	11126-73-1
DB02994	124-65-2
DB02994	15132-04-4
DB02994	5785-43-3
DB02994	5968-84-3
DB02994	6131-99-3
DB02994	63665-23-6
DB02994	69484-14-6
DB02994	75-60-5
DB02994	811-66-5
DB02994	917-76-0
DB02995	108-91-8
DB02996	127376-66-3
DB02998	965-93-5
DB03001	33281-81-1
DB03002	540-38-5
DB03006	125715-67-5
DB03006	127-85-5
DB03006	6696-54-4
DB03006	94232-26-5
DB03006	98-50-0
DB03007	67204-66-4
DB03007	85551-10-6
DB03010	152044-54-7
DB03013	35061-50-8
DB03015	136315-04-3
DB03017	143-07-7
DB03018	7356-54-9
DB03018	95-64-7
DB03023	172889-27-9
DB03025	3391-86-4
DB03026	51528-59-7
DB03026	58389-65-4
DB03028	2849-93-6
DB03034	100986-85-4
DB03034	100986-86-5
DB03034	82419-36-1
DB03040	139-13-9
DB03040	28528-44-1
DB03041	2616-64-0
DB03041	63700-19-6
DB03042	57287-61-3
DB03044	285983-48-4
DB03048	4628-39-1
DB03051	16874-33-2
DB03052	103735-00-8
DB03052	74226-22-5
DB03052	78218-09-4
DB03053	108168-60-1
DB03054	15585-71-4
DB03054	2909-52-6
DB03054	4471-18-5
DB03054	75-25-2
DB03056	4876-60-2
DB03056	4897-50-1
DB03057	542-78-9
DB03058	5344-90-1
DB03059	102029-52-7
DB03059	1420-36-6
DB03066	10326-41-7
DB03066	113-21-3
DB03066	152-36-3
DB03066	1715-99-7
DB03066	26100-51-6
DB03066	26811-96-1
DB03066	50-21-5
DB03066	598-82-3
DB03066	79-33-4
DB03068	3690-10-6
DB03073	5813-86-5
DB03073	6156-13-4
DB03081	146663-95-8
DB03085	259744-22-4
DB03085	26124-68-5
DB03085	79-14-1
DB03087	18277-27-5
DB03088	149-87-1
DB03088	16891-48-8
DB03088	4042-36-8
DB03088	98-79-3
DB03091	328-48-3
DB03091	617-63-0
DB03095	19269-48-8
DB03095	51-92-3
DB03096	2038-03-1
DB03096	5409-41-6
DB03101	14075-00-4
DB03101	58459-37-3
DB03103	491-97-4
DB03103	51532-07-1
DB03105	533-88-0
DB03105	6152-89-2
DB03106	173524-45-3
DB03106	38876-99-2
DB03106	488-55-1
DB03106	488-58-4
DB03106	488-59-5
DB03106	53319-35-0
DB03106	551-72-4
DB03106	643-10-7
DB03106	643-12-9
DB03106	6917-35-7
DB03106	87-89-8
DB03107	107-95-9
DB03107	28854-76-4
DB03109	10036-64-3
DB03109	103618-08-2
DB03109	1136-42-1
DB03109	134-61-2
DB03109	14215-68-0
DB03109	20880-45-9
DB03109	31022-50-1
DB03109	3615-17-6
DB03109	7512-17-6
DB03109	7772-94-3
DB03110	25167-80-0
DB03110	95-57-8
DB03111	2152-75-2
DB03111	22056-76-4
DB03111	26401-96-7
DB03120	100901-72-2
DB03120	104-15-4
DB03120	16722-51-3
DB03120	25231-46-3
DB03121	59283-35-1
DB03125	117385-88-3
DB03125	23256-42-0
DB03125	39295-60-8
DB03125	39469-68-6
DB03125	39474-58-3
DB03125	50933-06-7
DB03125	51404-58-1
DB03125	54242-77-2
DB03125	54242-79-4
DB03125	56585-33-2
DB03125	57197-43-0
DB03125	60834-30-2
DB03125	61498-94-0
DB03125	63749-94-0
DB03125	66934-68-7
DB03125	69449-07-6
DB03125	738-70-5
DB03125	79735-35-6
DB03125	8064-90-2
DB03125	94232-27-6
DB03125	94232-28-7
DB03127	206752-36-5
DB03127	618-39-3
DB03128	1784-29-8
DB03128	2260-50-6
DB03128	51-84-3
DB03128	5450-58-8
DB03128	60-31-1
DB03128	66-23-9
DB03128	927-86-6
DB03132	4720-61-0
DB03132	49625-94-7
DB03134	3721-85-5
DB03134	627-76-9
DB03135	104752-57-0
DB03138	101200-37-7
DB03138	14797-73-0
DB03138	19029-50-6
DB03138	7601-90-3
DB03139	72040-64-3
DB03140	14047-29-1
DB03142	24259-59-4
DB03142	50-69-1
DB03143	143-08-8
DB03143	28473-21-4
DB03143	85566-14-9
DB03144	53054-07-2
DB03147	138663-53-3
DB03147	146-14-5
DB03147	84366-81-4
DB03148	104835-70-3
DB03148	3768-14-7
DB03150	107132-16-1
DB03150	3715-64-8
DB03151	133353-46-5
DB03151	13981-25-4
DB03151	13982-06-4
DB03151	14119-06-3
DB03151	14191-84-5
DB03151	14276-53-0
DB03151	14391-73-2
DB03151	15128-03-7
DB03151	15757-86-5
DB03151	7440-50-8
DB03156	14982-50-4
DB03156	1986-14-7
DB03156	1986-15-8
DB03156	2073-35-0
DB03156	25990-10-7
DB03156	528-16-5
DB03156	6294-16-2
DB03156	6556-12-3
DB03156	6906-37-2
DB03156	9005-38-3
DB03156	9046-38-2
DB03156	91510-62-2
DB03156	94088-15-0
DB03158	47055-78-7
DB03158	500579-50-0
DB03158	74465-19-3
DB03165	115914-85-7
DB03166	1112-02-3
DB03166	1186-52-3
DB03166	157090-22-7
DB03166	64-19-7
DB03166	68475-71-8
DB03166	71-50-1
DB03166	758-12-3
DB03166	79893-89-3
DB03167	608-71-9
DB03167	68084-29-7
DB03169	1553-55-5
DB03170	3633-59-8
DB03171	40716-80-1
DB03172	64526-29-0
DB03172	64526-34-7
DB03172	69-33-0
DB03174	16051-76-6
DB03175	62309-51-7
DB03175	71-23-8
DB03178	38557-85-6
DB03180	3171-45-7
DB03189	133353-46-5
DB03189	13981-25-4
DB03189	13982-06-4
DB03189	14119-06-3
DB03189	14191-84-5
DB03189	14276-53-0
DB03189	14391-73-2
DB03189	15128-03-7
DB03189	15757-86-5
DB03189	295-37-4
DB03189	7440-50-8
DB03192	79171-49-6
DB03193	126539-56-8
DB03193	134503-33-6
DB03193	57-11-4
DB03193	609343-71-7
DB03193	638-64-2
DB03193	646-29-7
DB03193	68937-76-8
DB03194	14687-15-1
DB03194	14917-55-6
DB03194	6340-52-9
DB03194	65310-00-1
DB03194	71116-57-9
DB03196	6892-58-6
DB03197	712-29-8
DB03201	3374-22-9
DB03201	345909-32-2
DB03201	4371-52-2
DB03201	52-90-4
DB03201	62488-11-3
DB03201	7242-49-1
DB03201	921-01-7
DB03203	123-78-4
DB03203	475662-41-0
DB03203	477243-03-1
DB03204	874-43-1
DB03204	95-02-3
DB03205	122628-50-6
DB03205	72909-34-3
DB03206	108147-54-2
DB03206	117821-07-5
DB03206	19130-96-2
DB03206	75172-81-5
DB03206	84444-90-6
DB03208	14937-32-7
DB03208	50678-27-8
DB03209	150863-82-4
DB03209	17338-98-6
DB03209	20636-38-8
DB03209	2207-75-2
DB03209	51887-67-3
DB03209	937-13-3
DB03210	2393-17-1
DB03214	52773-87-2
DB03214	56512-51-7
DB03214	70982-53-5
DB03216	112318-09-9
DB03221	220402-83-5
DB03222	1927-31-7
DB03222	67460-17-7
DB03222	74299-50-6
DB03223	75645-22-6
DB03224	14127-53-8
DB03225	27813-82-7
DB03225	50373-34-7
DB03225	6912-86-3
DB03225	7729-18-2
DB03226	132248-58-9
DB03226	75-89-8
DB03226	77253-67-9
DB03227	1094-61-7
DB03228	142439-61-0
DB03229	332360-07-3
DB03229	4502-00-5
DB03229	51828-95-6
DB03229	68934-50-9
DB03229	72087-40-2
DB03229	816-66-0
DB03229	86362-17-6
DB03229	93778-31-5
DB03232	42187-47-3
DB03233	42214-32-4
DB03238	372-39-4
DB03242	20818-25-1
DB03242	34213-86-0
DB03242	5094-33-7
DB03242	52386-30-8
DB03243	140-75-0
DB03243	659-41-6
DB03246	24259-59-4
DB03246	50-69-1
DB03247	146-17-8
DB03247	219580-11-7
DB03247	22251-85-0
DB03247	26193-20-4
DB03247	34469-63-1
DB03252	12798-06-0
DB03252	20166-34-1
DB03252	25104-18-1
DB03252	26714-32-9
DB03252	26853-89-4
DB03252	280114-50-3
DB03252	4252-21-5
DB03252	56-87-1
DB03252	70-54-2
DB03252	923-27-3
DB03253	103746-25-4
DB03253	123654-27-3
DB03254	40864-48-0
DB03254	670-95-1
DB03255	108-95-2
DB03255	13127-88-3
DB03255	1336-35-2
DB03255	27073-41-2
DB03255	3229-70-7
DB03255	61788-41-8
DB03255	63496-48-0
DB03255	73607-76-8
DB03256	121451-09-0
DB03256	121521-95-7
DB03256	1492-18-8
DB03256	42476-21-1
DB03256	54353-24-1
DB03256	58-05-9
DB03256	6035-45-6
DB03256	73951-54-9
DB03256	80433-71-2
DB03258	102783-51-7
DB03258	2056-98-6
DB03260	124-09-4
