drugbank_id	surechembl_id
DB11085	SCHEMBL15515
DB11085	SCHEMBL17307634
DB11090	SCHEMBL108499
DB11090	SCHEMBL117587
DB11090	SCHEMBL1221534
DB11090	SCHEMBL1330744
DB11090	SCHEMBL1332309
DB11090	SCHEMBL1332315
DB11090	SCHEMBL14964119
DB11090	SCHEMBL22826
DB11090	SCHEMBL426
DB11090	SCHEMBL7750558
DB11091	SCHEMBL12159421
DB11091	SCHEMBL1330823
DB11091	SCHEMBL14025134
DB11091	SCHEMBL302662
DB11091	SCHEMBL528
DB11091	SCHEMBL6336175
DB11091	SCHEMBL709749
DB11091	SCHEMBL797278
DB11092	SCHEMBL116695
DB11092	SCHEMBL117749
DB11092	SCHEMBL12714265
DB11092	SCHEMBL19079010
DB11092	SCHEMBL35759
DB11092	SCHEMBL54717
DB11092	SCHEMBL630
DB11092	SCHEMBL701965
DB11093	SCHEMBL1331346
DB11093	SCHEMBL1331787
DB11093	SCHEMBL1331942
DB11093	SCHEMBL1332229
DB11093	SCHEMBL1880546
DB11093	SCHEMBL219243
DB11093	SCHEMBL29775
DB11093	SCHEMBL45491
DB11093	SCHEMBL460208
DB11093	SCHEMBL475574
DB11093	SCHEMBL516205
DB11093	SCHEMBL7566316
DB11093	SCHEMBL842
DB11093	SCHEMBL9937825
DB11096	SCHEMBL10393670
DB11096	SCHEMBL1405308
DB11096	SCHEMBL18884
DB11096	SCHEMBL18989595
DB11096	SCHEMBL1904975
DB11096	SCHEMBL19717873
DB11096	SCHEMBL3291346
DB11096	SCHEMBL339007
DB11096	SCHEMBL3629288
DB11096	SCHEMBL5189291
DB11096	SCHEMBL5189294
DB11096	SCHEMBL7772189
DB11096	SCHEMBL8003096
DB11096	SCHEMBL8003098
DB11096	SCHEMBL8215678
DB11096	SCHEMBL8329573
DB11096	SCHEMBL9178652
DB11096	SCHEMBL9443700
DB11098	SCHEMBL108499
DB11098	SCHEMBL1115001
DB11098	SCHEMBL117587
DB11098	SCHEMBL1179
DB11098	SCHEMBL1332437
DB11098	SCHEMBL14273377
DB11098	SCHEMBL14488375
DB11098	SCHEMBL15271537
DB11098	SCHEMBL2420
DB11098	SCHEMBL3369000
DB11098	SCHEMBL3505891
DB11098	SCHEMBL578795
DB11098	SCHEMBL7156658
DB11098	SCHEMBL7165744
DB11100	SCHEMBL10376299
DB11100	SCHEMBL10382894
DB11100	SCHEMBL1071257
DB11100	SCHEMBL11094477
DB11100	SCHEMBL11297741
DB11100	SCHEMBL11297743
DB11100	SCHEMBL11300533
DB11100	SCHEMBL11303004
DB11100	SCHEMBL11401471
DB11100	SCHEMBL11408542
DB11100	SCHEMBL11507725
DB11100	SCHEMBL11508012
DB11100	SCHEMBL11508016
DB11100	SCHEMBL11574712
DB11100	SCHEMBL11589920
DB11100	SCHEMBL11719756
DB11100	SCHEMBL11871107
DB11100	SCHEMBL11876920
DB11100	SCHEMBL11880710
DB11100	SCHEMBL1271041
DB11100	SCHEMBL12994447
DB11100	SCHEMBL1374679
DB11100	SCHEMBL14715901
DB11100	SCHEMBL168685
DB11100	SCHEMBL16927624
DB11100	SCHEMBL19639107
DB11100	SCHEMBL1983482
DB11100	SCHEMBL1983873
DB11100	SCHEMBL20770145
DB11100	SCHEMBL20770396
DB11100	SCHEMBL20770629
DB11100	SCHEMBL2449872
DB11100	SCHEMBL2512923
DB11100	SCHEMBL2512927
DB11100	SCHEMBL295291
DB11100	SCHEMBL295292
DB11100	SCHEMBL3137835
DB11100	SCHEMBL3208
DB11100	SCHEMBL3266950
DB11100	SCHEMBL3468487
DB11100	SCHEMBL3624860
DB11100	SCHEMBL395192
DB11100	SCHEMBL4093949
DB11100	SCHEMBL4221298
DB11100	SCHEMBL4246747
DB11100	SCHEMBL432205
DB11100	SCHEMBL4364732
DB11100	SCHEMBL4431737
DB11100	SCHEMBL4441471
DB11100	SCHEMBL4603363
DB11100	SCHEMBL4827888
DB11100	SCHEMBL4891457
DB11100	SCHEMBL5058595
DB11100	SCHEMBL5346972
DB11100	SCHEMBL5350205
DB11100	SCHEMBL5352355
DB11100	SCHEMBL5353751
DB11100	SCHEMBL5354299
DB11100	SCHEMBL5355446
DB11100	SCHEMBL5356585
DB11100	SCHEMBL5357629
DB11100	SCHEMBL5357635
DB11100	SCHEMBL5488636
DB11100	SCHEMBL5712872
DB11100	SCHEMBL5712924
DB11100	SCHEMBL580003
DB11100	SCHEMBL580004
DB11100	SCHEMBL5987608
DB11100	SCHEMBL6072577
DB11100	SCHEMBL6469586
DB11100	SCHEMBL6471312
DB11100	SCHEMBL6654579
DB11100	SCHEMBL6933277
DB11100	SCHEMBL7944701
DB11100	SCHEMBL7990899
DB11100	SCHEMBL7999473
DB11100	SCHEMBL8331360
DB11100	SCHEMBL8406522
DB11100	SCHEMBL854484
DB11100	SCHEMBL854485
DB11100	SCHEMBL854941
DB11100	SCHEMBL855291
DB11100	SCHEMBL855618
DB11100	SCHEMBL8661567
DB11100	SCHEMBL8772484
DB11100	SCHEMBL8844348
DB11100	SCHEMBL8942852
DB11100	SCHEMBL8974343
DB11100	SCHEMBL8974345
DB11100	SCHEMBL9417961
DB11100	SCHEMBL9417981
DB11100	SCHEMBL9481668
DB11100	SCHEMBL9483165
DB11100	SCHEMBL9631509
DB11100	SCHEMBL9645329
DB11100	SCHEMBL9654080
DB11100	SCHEMBL9701033
DB11100	SCHEMBL978790
DB11100	SCHEMBL992540
DB11100	SCHEMBL992541
DB11102	SCHEMBL11700093
DB11102	SCHEMBL1204300
DB11102	SCHEMBL17107330
DB11102	SCHEMBL17107332
DB11102	SCHEMBL17763855
DB11102	SCHEMBL17763856
DB11102	SCHEMBL18096710
DB11102	SCHEMBL1938137
DB11102	SCHEMBL19949042
DB11102	SCHEMBL3091710
DB11102	SCHEMBL3091714
DB11102	SCHEMBL313539
DB11102	SCHEMBL321220
DB11102	SCHEMBL3391732
DB11102	SCHEMBL4186714
DB11102	SCHEMBL430748
DB11102	SCHEMBL430749
DB11102	SCHEMBL4670089
DB11102	SCHEMBL525093
DB11102	SCHEMBL5481557
DB11102	SCHEMBL7559190
DB11102	SCHEMBL7559197
DB11102	SCHEMBL7560086
DB11102	SCHEMBL7560091
DB11102	SCHEMBL7688897
DB11102	SCHEMBL8003138
DB11102	SCHEMBL8020638
DB11102	SCHEMBL8845115
DB11102	SCHEMBL8845119
DB11102	SCHEMBL8845124
DB11102	SCHEMBL8845209
DB11102	SCHEMBL8845217
DB11102	SCHEMBL8845220
DB11102	SCHEMBL8938057
DB11104	SCHEMBL10710764
DB11104	SCHEMBL11056950
DB11104	SCHEMBL13276418
DB11104	SCHEMBL14941005
DB11104	SCHEMBL17968365
DB11104	SCHEMBL1925349
DB11104	SCHEMBL206750
DB11104	SCHEMBL231341
DB11104	SCHEMBL2395875
DB11104	SCHEMBL24171
DB11104	SCHEMBL3018548
DB11104	SCHEMBL3910948
DB11104	SCHEMBL6300295
DB11104	SCHEMBL6675777
DB11104	SCHEMBL7043214
DB11104	SCHEMBL712402
DB11104	SCHEMBL7748624
DB11104	SCHEMBL7875613
DB11104	SCHEMBL8401027
DB11104	SCHEMBL8565620
DB11104	SCHEMBL9053407
DB11104	SCHEMBL9445160
DB11107	SCHEMBL1062721
DB11107	SCHEMBL108499
DB11107	SCHEMBL116846
DB11107	SCHEMBL117587
DB11107	SCHEMBL1963657
DB11107	SCHEMBL22768
DB11107	SCHEMBL235231
DB11107	SCHEMBL35444
DB11107	SCHEMBL39256
DB11107	SCHEMBL440071
DB11107	SCHEMBL460111
DB11107	SCHEMBL5762
DB11107	SCHEMBL848
DB11109	SCHEMBL124
DB11110	SCHEMBL1331346
DB11110	SCHEMBL1331787
DB11110	SCHEMBL1331942
DB11110	SCHEMBL1332229
DB11110	SCHEMBL1592101
DB11110	SCHEMBL1880546
DB11110	SCHEMBL20732
DB11110	SCHEMBL318690
DB11110	SCHEMBL45491
DB11110	SCHEMBL460208
DB11110	SCHEMBL475574
DB11110	SCHEMBL7566316
DB11110	SCHEMBL842
DB11115	SCHEMBL1072602
DB11115	SCHEMBL1276069
DB11115	SCHEMBL16277
DB11115	SCHEMBL16738110
DB11115	SCHEMBL17351653
DB11115	SCHEMBL17707525
DB11115	SCHEMBL2142368
DB11115	SCHEMBL2142370
DB11115	SCHEMBL2244200
DB11115	SCHEMBL3173641
DB11115	SCHEMBL3173650
DB11115	SCHEMBL3401707
DB11115	SCHEMBL4657452
DB11115	SCHEMBL5050239
DB11115	SCHEMBL5171293
DB11115	SCHEMBL5189291
DB11115	SCHEMBL6256746
DB11115	SCHEMBL6569532
DB11115	SCHEMBL6569538
DB11115	SCHEMBL7037294
DB11115	SCHEMBL7821692
DB11115	SCHEMBL7999279
DB11115	SCHEMBL8134671
DB11115	SCHEMBL8332230
DB11115	SCHEMBL8575420
DB11115	SCHEMBL9452514
DB11115	SCHEMBL9544010
DB11115	SCHEMBL9544015
DB11115	SCHEMBL9544022
DB11117	SCHEMBL17827
DB11119	SCHEMBL1107371
DB11119	SCHEMBL14696843
DB11119	SCHEMBL157767
DB11119	SCHEMBL15980558
DB11119	SCHEMBL2675537
DB11119	SCHEMBL2675855
DB11119	SCHEMBL2757576
DB11119	SCHEMBL2757582
DB11119	SCHEMBL27657
DB11119	SCHEMBL527
DB11119	SCHEMBL750
DB11119	SCHEMBL798766
DB11119	SCHEMBL8333713
DB11119	SCHEMBL9719562
DB11121	SCHEMBL10400281
DB11121	SCHEMBL10579801
DB11121	SCHEMBL10582851
DB11121	SCHEMBL10941154
DB11121	SCHEMBL11390027
DB11121	SCHEMBL11395278
DB11121	SCHEMBL11395908
DB11121	SCHEMBL12487984
DB11121	SCHEMBL1463424
DB11121	SCHEMBL14976943
DB11121	SCHEMBL16195777
DB11121	SCHEMBL16266545
DB11121	SCHEMBL16550556
DB11121	SCHEMBL16707193
DB11121	SCHEMBL18338940
DB11121	SCHEMBL2050058
DB11121	SCHEMBL20771300
DB11121	SCHEMBL20771512
DB11121	SCHEMBL20771883
DB11121	SCHEMBL20775039
DB11121	SCHEMBL20775219
DB11121	SCHEMBL34163
DB11121	SCHEMBL4724878
DB11121	SCHEMBL5569330
DB11121	SCHEMBL5693465
DB11121	SCHEMBL5693536
DB11121	SCHEMBL7080141
DB11121	SCHEMBL7652419
DB11121	SCHEMBL7663341
DB11121	SCHEMBL7860270
DB11121	SCHEMBL8158996
DB11121	SCHEMBL8163112
DB11121	SCHEMBL8780115
DB11121	SCHEMBL9222916
DB11121	SCHEMBL9272511
DB11121	SCHEMBL9540232
DB11121	SCHEMBL9540236
DB11123	SCHEMBL482600
DB11123	SCHEMBL7028058
DB11125	SCHEMBL10006469
DB11125	SCHEMBL10341422
DB11125	SCHEMBL10529309
DB11125	SCHEMBL122985
DB11125	SCHEMBL1282115
DB11125	SCHEMBL13278583
DB11125	SCHEMBL139530
DB11125	SCHEMBL14675484
DB11125	SCHEMBL15129462
DB11125	SCHEMBL16178591
DB11125	SCHEMBL1672928
DB11125	SCHEMBL17293481
DB11125	SCHEMBL18575645
DB11125	SCHEMBL1951703
DB11125	SCHEMBL20561473
DB11125	SCHEMBL21713
DB11125	SCHEMBL3026192
DB11125	SCHEMBL3221603
DB11125	SCHEMBL3675302
DB11125	SCHEMBL3675307
DB11125	SCHEMBL4418328
DB11125	SCHEMBL5017926
DB11125	SCHEMBL5490759
DB11125	SCHEMBL5549294
DB11125	SCHEMBL5982559
DB11125	SCHEMBL6003950
DB11125	SCHEMBL6296285
DB11125	SCHEMBL6362280
DB11125	SCHEMBL687080
DB11125	SCHEMBL7051798
DB11125	SCHEMBL7106123
DB11125	SCHEMBL725096
DB11125	SCHEMBL7271853
DB11125	SCHEMBL7271857
DB11125	SCHEMBL7974216
DB11125	SCHEMBL8471457
DB11125	SCHEMBL8505576
DB11125	SCHEMBL8625149
DB11125	SCHEMBL927612
DB11125	SCHEMBL9737917
DB11125	SCHEMBL9738184
DB11125	SCHEMBL9738626
DB11125	SCHEMBL976363
DB11125	SCHEMBL976365
DB11126	SCHEMBL13056936
DB11126	SCHEMBL13219450
DB11126	SCHEMBL14411842
DB11126	SCHEMBL14617612
DB11126	SCHEMBL147940
DB11126	SCHEMBL15339348
DB11126	SCHEMBL16592174
DB11126	SCHEMBL16609822
DB11126	SCHEMBL16609823
DB11126	SCHEMBL16609824
DB11126	SCHEMBL16609838
DB11126	SCHEMBL16609839
DB11126	SCHEMBL16609840
DB11126	SCHEMBL16609880
DB11126	SCHEMBL19257183
DB11126	SCHEMBL193661
DB11126	SCHEMBL20547381
DB11126	SCHEMBL219243
DB11126	SCHEMBL24132
DB11126	SCHEMBL338310
DB11126	SCHEMBL338748
DB11126	SCHEMBL433662
DB11126	SCHEMBL516205
DB11126	SCHEMBL537704
DB11126	SCHEMBL748759
DB11126	SCHEMBL8462892
DB11126	SCHEMBL8465565
DB11126	SCHEMBL971
DB11126	SCHEMBL9937825
DB11127	SCHEMBL30423
DB11128	SCHEMBL1101955
DB11128	SCHEMBL11794417
DB11128	SCHEMBL1207902
DB11128	SCHEMBL12609287
DB11128	SCHEMBL12727859
DB11128	SCHEMBL13056672
DB11128	SCHEMBL13167737
DB11128	SCHEMBL1332355
DB11128	SCHEMBL14169152
DB11128	SCHEMBL146281
DB11128	SCHEMBL15232178
DB11128	SCHEMBL15404296
DB11128	SCHEMBL15466291
DB11128	SCHEMBL15557231
DB11128	SCHEMBL15796844
DB11128	SCHEMBL15910
DB11128	SCHEMBL16454652
DB11128	SCHEMBL16738352
DB11128	SCHEMBL16776762
DB11128	SCHEMBL16822273
DB11128	SCHEMBL170031
DB11128	SCHEMBL17148504
DB11128	SCHEMBL17559907
DB11128	SCHEMBL175876
DB11128	SCHEMBL17699317
DB11128	SCHEMBL17962856
DB11128	SCHEMBL18093839
DB11128	SCHEMBL18428601
DB11128	SCHEMBL18919458
DB11128	SCHEMBL1920946
DB11128	SCHEMBL19639746
DB11128	SCHEMBL19874806
DB11128	SCHEMBL19874819
DB11128	SCHEMBL1994443
DB11128	SCHEMBL19946603
DB11128	SCHEMBL20
DB11128	SCHEMBL20425898
DB11128	SCHEMBL20985471
DB11128	SCHEMBL2635372
DB11128	SCHEMBL279282
DB11128	SCHEMBL279374
DB11128	SCHEMBL3804947
DB11128	SCHEMBL515364
DB11128	SCHEMBL57022
DB11128	SCHEMBL57023
DB11128	SCHEMBL5794584
DB11128	SCHEMBL5796368
DB11128	SCHEMBL5861467
DB11128	SCHEMBL624
DB11128	SCHEMBL6268337
DB11128	SCHEMBL7643461
DB11128	SCHEMBL8650294
DB11128	SCHEMBL8846118
DB11128	SCHEMBL887582
DB11128	SCHEMBL92700
DB11128	SCHEMBL9889295
DB11129	SCHEMBL11920212
DB11129	SCHEMBL12159421
DB11129	SCHEMBL12476878
DB11129	SCHEMBL1330823
DB11129	SCHEMBL14025134
DB11129	SCHEMBL18420050
DB11129	SCHEMBL18420093
DB11129	SCHEMBL18420112
DB11129	SCHEMBL18420141
DB11129	SCHEMBL302662
DB11129	SCHEMBL390330
DB11129	SCHEMBL411583
DB11129	SCHEMBL42148
DB11129	SCHEMBL4393055
DB11129	SCHEMBL4441
DB11129	SCHEMBL528
DB11129	SCHEMBL6336175
DB11129	SCHEMBL6684771
DB11129	SCHEMBL709749
DB11129	SCHEMBL797278
DB11132	SCHEMBL131
DB11132	SCHEMBL1331190
DB11134	SCHEMBL1996
DB11134	SCHEMBL3804947
DB11134	SCHEMBL4415847
DB11135	SCHEMBL10637726
DB11135	SCHEMBL11786158
DB11135	SCHEMBL14987
DB11135	SCHEMBL3770144
DB11135	SCHEMBL3781714
DB11135	SCHEMBL7252563
DB11135	SCHEMBL7594140
DB11135	SCHEMBL7732281
DB11135	SCHEMBL8170499
DB11136	SCHEMBL10973176
DB11136	SCHEMBL11325053
DB11136	SCHEMBL11348085
DB11136	SCHEMBL11406632
DB11136	SCHEMBL11779004
DB11136	SCHEMBL11812655
DB11136	SCHEMBL12474924
DB11136	SCHEMBL15419456
DB11136	SCHEMBL16102613
DB11136	SCHEMBL1692305
DB11136	SCHEMBL2519278
DB11136	SCHEMBL2523524
DB11136	SCHEMBL2997438
DB11136	SCHEMBL4558852
DB11136	SCHEMBL4632274
DB11136	SCHEMBL4895995
DB11136	SCHEMBL5327226
DB11136	SCHEMBL5331166
DB11136	SCHEMBL5904397
DB11136	SCHEMBL599
DB11136	SCHEMBL7158375
DB11136	SCHEMBL7176488
DB11136	SCHEMBL7191083
DB11136	SCHEMBL7647278
DB11136	SCHEMBL7648158
DB11136	SCHEMBL7648726
DB11136	SCHEMBL7868254
DB11136	SCHEMBL8546099
DB11136	SCHEMBL8921889
DB11136	SCHEMBL9664322
DB11136	SCHEMBL9664502
DB11136	SCHEMBL9665082
DB11136	SCHEMBL9771880
DB11136	SCHEMBL9816205
DB11137	SCHEMBL1039659
DB11137	SCHEMBL10484416
DB11137	SCHEMBL10525442
DB11137	SCHEMBL11546099
DB11137	SCHEMBL11779985
DB11137	SCHEMBL11815369
DB11137	SCHEMBL11880103
DB11137	SCHEMBL1238448
DB11137	SCHEMBL16028
DB11137	SCHEMBL1609459
DB11137	SCHEMBL1662398
DB11137	SCHEMBL17559768
DB11137	SCHEMBL20516578
DB11137	SCHEMBL2515651
DB11137	SCHEMBL253740
DB11137	SCHEMBL2576698
DB11137	SCHEMBL2596048
DB11137	SCHEMBL2973857
DB11137	SCHEMBL2980966
DB11137	SCHEMBL3094619
DB11137	SCHEMBL4372818
DB11137	SCHEMBL5608876
DB11137	SCHEMBL5888688
DB11137	SCHEMBL6056068
DB11137	SCHEMBL6389783
DB11137	SCHEMBL6391056
DB11137	SCHEMBL6431199
DB11137	SCHEMBL714322
DB11137	SCHEMBL7590436
DB11137	SCHEMBL7595520
DB11137	SCHEMBL7867758
DB11137	SCHEMBL7995800
DB11137	SCHEMBL8168651
DB11137	SCHEMBL9227458
DB11137	SCHEMBL94023
DB11140	SCHEMBL10973176
DB11140	SCHEMBL11325053
DB11140	SCHEMBL11348085
DB11140	SCHEMBL11406632
DB11140	SCHEMBL11779004
DB11140	SCHEMBL11812655
DB11140	SCHEMBL12474924
DB11140	SCHEMBL15419456
DB11140	SCHEMBL16102613
DB11140	SCHEMBL1692305
DB11140	SCHEMBL2519278
DB11140	SCHEMBL2523524
DB11140	SCHEMBL2997438
DB11140	SCHEMBL4558852
DB11140	SCHEMBL4632274
DB11140	SCHEMBL4895995
DB11140	SCHEMBL5327226
DB11140	SCHEMBL5331166
DB11140	SCHEMBL5904397
DB11140	SCHEMBL599
DB11140	SCHEMBL7158375
DB11140	SCHEMBL7176488
DB11140	SCHEMBL7191083
DB11140	SCHEMBL7647278
DB11140	SCHEMBL7648158
DB11140	SCHEMBL7648726
DB11140	SCHEMBL7868254
DB11140	SCHEMBL8546099
DB11140	SCHEMBL8921889
DB11140	SCHEMBL9664322
DB11140	SCHEMBL9664502
DB11140	SCHEMBL9665082
DB11140	SCHEMBL9771880
DB11140	SCHEMBL9816205
DB11141	SCHEMBL13056936
DB11141	SCHEMBL13219450
DB11141	SCHEMBL14411842
DB11141	SCHEMBL14617612
DB11141	SCHEMBL147940
DB11141	SCHEMBL15339348
DB11141	SCHEMBL16592174
DB11141	SCHEMBL16609822
DB11141	SCHEMBL16609823
DB11141	SCHEMBL16609824
DB11141	SCHEMBL16609838
DB11141	SCHEMBL16609839
DB11141	SCHEMBL16609840
DB11141	SCHEMBL16609880
DB11141	SCHEMBL19257183
DB11141	SCHEMBL193661
DB11141	SCHEMBL208644
DB11141	SCHEMBL338310
DB11141	SCHEMBL338748
DB11141	SCHEMBL433662
DB11141	SCHEMBL4848536
DB11141	SCHEMBL537704
DB11141	SCHEMBL748759
DB11141	SCHEMBL8462892
DB11141	SCHEMBL8465565
DB11141	SCHEMBL971
DB11142	SCHEMBL10910384
DB11142	SCHEMBL14351310
DB11142	SCHEMBL1585768
DB11142	SCHEMBL16056290
DB11142	SCHEMBL16245967
DB11142	SCHEMBL17979627
DB11142	SCHEMBL20771011
DB11142	SCHEMBL20771219
DB11142	SCHEMBL20771780
DB11142	SCHEMBL20775063
DB11142	SCHEMBL20913745
DB11142	SCHEMBL20913746
DB11142	SCHEMBL2514342
DB11142	SCHEMBL4421887
DB11142	SCHEMBL4622444
DB11142	SCHEMBL4622452
DB11142	SCHEMBL6265142
DB11142	SCHEMBL6265145
DB11142	SCHEMBL6267633
DB11142	SCHEMBL6267891
DB11142	SCHEMBL6267893
DB11142	SCHEMBL63321
DB11142	SCHEMBL63322
DB11142	SCHEMBL640264
DB11142	SCHEMBL640265
DB11142	SCHEMBL640266
DB11142	SCHEMBL664169
DB11142	SCHEMBL949758
DB11142	SCHEMBL949760
DB11145	SCHEMBL17265008
DB11145	SCHEMBL19457730
DB11145	SCHEMBL1996389
DB11145	SCHEMBL3119726
DB11145	SCHEMBL37189
DB11145	SCHEMBL868402
DB11148	SCHEMBL17925383
DB11148	SCHEMBL20770097
DB11148	SCHEMBL20770259
DB11148	SCHEMBL339138
DB11148	SCHEMBL339139
DB11148	SCHEMBL6755111
DB11148	SCHEMBL7534207
DB11148	SCHEMBL7622308
DB11148	SCHEMBL81735
DB11148	SCHEMBL8650263
DB11148	SCHEMBL8813191
DB11148	SCHEMBL9561560
DB11148	SCHEMBL9751226
DB11150	SCHEMBL113
DB11150	SCHEMBL1331051
DB11150	SCHEMBL1331760
DB11150	SCHEMBL15732797
DB11150	SCHEMBL17501477
DB11150	SCHEMBL348363
DB11150	SCHEMBL5536406
DB11150	SCHEMBL6657
DB11150	SCHEMBL7092
DB11151	SCHEMBL11794417
DB11151	SCHEMBL119
DB11151	SCHEMBL12609287
DB11151	SCHEMBL12727859
DB11151	SCHEMBL1332355
DB11151	SCHEMBL1333092
DB11151	SCHEMBL14169152
DB11151	SCHEMBL15232178
DB11151	SCHEMBL15404296
DB11151	SCHEMBL15557231
DB11151	SCHEMBL15796844
DB11151	SCHEMBL16738352
DB11151	SCHEMBL16776762
DB11151	SCHEMBL170031
DB11151	SCHEMBL175876
DB11151	SCHEMBL17699317
DB11151	SCHEMBL18919458
DB11151	SCHEMBL19639746
DB11151	SCHEMBL19874819
DB11151	SCHEMBL19946603
DB11151	SCHEMBL20985471
DB11151	SCHEMBL4088009
DB11151	SCHEMBL4378070
DB11151	SCHEMBL4443532
DB11151	SCHEMBL57022
DB11151	SCHEMBL57023
DB11151	SCHEMBL5794584
DB11151	SCHEMBL5796368
DB11151	SCHEMBL624
DB11151	SCHEMBL8846118
DB11151	SCHEMBL887582
DB11153	SCHEMBL108499
DB11153	SCHEMBL117587
DB11153	SCHEMBL11794417
DB11153	SCHEMBL12609287
DB11153	SCHEMBL12727859
DB11153	SCHEMBL1332355
DB11153	SCHEMBL135
DB11153	SCHEMBL14169152
DB11153	SCHEMBL15232178
DB11153	SCHEMBL15404296
DB11153	SCHEMBL15557231
DB11153	SCHEMBL15796844
DB11153	SCHEMBL16738352
DB11153	SCHEMBL16776762
DB11153	SCHEMBL170031
DB11153	SCHEMBL175876
DB11153	SCHEMBL17699317
DB11153	SCHEMBL18919458
DB11153	SCHEMBL19639746
DB11153	SCHEMBL19874819
DB11153	SCHEMBL19946603
DB11153	SCHEMBL20985471
DB11153	SCHEMBL2982949
DB11153	SCHEMBL57022
DB11153	SCHEMBL57023
DB11153	SCHEMBL5794584
DB11153	SCHEMBL5796368
DB11153	SCHEMBL624
DB11153	SCHEMBL8846118
DB11153	SCHEMBL887582
DB11154	SCHEMBL1264325
DB11154	SCHEMBL1331346
DB11154	SCHEMBL1331787
DB11154	SCHEMBL1331942
DB11154	SCHEMBL1332229
DB11154	SCHEMBL1880546
DB11154	SCHEMBL29111
DB11154	SCHEMBL45491
DB11154	SCHEMBL460208
DB11154	SCHEMBL475574
DB11154	SCHEMBL5981397
DB11154	SCHEMBL7566316
DB11154	SCHEMBL842
DB11155	SCHEMBL1049278
DB11155	SCHEMBL10888069
DB11155	SCHEMBL14632726
DB11155	SCHEMBL17669855
DB11155	SCHEMBL20898542
DB11155	SCHEMBL6702146
DB11155	SCHEMBL6702151
DB11155	SCHEMBL68658
DB11155	SCHEMBL8076465
DB11155	SCHEMBL8424876
DB11155	SCHEMBL9124667
DB11156	SCHEMBL10773126
DB11156	SCHEMBL11213456
DB11156	SCHEMBL164730
DB11156	SCHEMBL1830907
DB11156	SCHEMBL1832284
DB11156	SCHEMBL19584177
DB11156	SCHEMBL20770964
DB11156	SCHEMBL41025
DB11156	SCHEMBL5015688
DB11156	SCHEMBL536109
DB11156	SCHEMBL536110
DB11156	SCHEMBL5489437
DB11156	SCHEMBL6402413
DB11156	SCHEMBL7778180
DB11156	SCHEMBL7793068
DB11156	SCHEMBL8412663
DB11156	SCHEMBL8650231
DB11156	SCHEMBL9807080
DB11156	SCHEMBL9807083
DB11156	SCHEMBL9807096
DB11156	SCHEMBL9807097
DB11157	SCHEMBL17627910
DB11157	SCHEMBL188254
DB11157	SCHEMBL3137130
DB11157	SCHEMBL3197
DB11157	SCHEMBL3630502
DB11157	SCHEMBL4953492
DB11157	SCHEMBL5555097
DB11157	SCHEMBL6564893
DB11157	SCHEMBL7262232
DB11157	SCHEMBL7555831
DB11157	SCHEMBL9742836
DB11159	SCHEMBL1195
DB11159	SCHEMBL1325067
DB11159	SCHEMBL157767
DB11159	SCHEMBL27657
DB11159	SCHEMBL6247
DB11159	SCHEMBL7157480
DB11159	SCHEMBL8333713
DB11159	SCHEMBL9421460
DB11160	SCHEMBL10987348
DB11160	SCHEMBL1463534
DB11160	SCHEMBL158443
DB11160	SCHEMBL16094104
DB11160	SCHEMBL16099746
DB11160	SCHEMBL16755246
DB11160	SCHEMBL2521629
DB11160	SCHEMBL2521723
DB11160	SCHEMBL28854
DB11160	SCHEMBL3997940
DB11160	SCHEMBL4323220
DB11160	SCHEMBL5145512
DB11160	SCHEMBL8510190
DB11164	SCHEMBL1841018
DB11168	SCHEMBL113115
DB11168	SCHEMBL120198
DB11168	SCHEMBL15844972
DB11168	SCHEMBL16609889
DB11168	SCHEMBL18215393
DB11168	SCHEMBL18614891
DB11168	SCHEMBL219243
DB11168	SCHEMBL516205
DB11168	SCHEMBL6437643
DB11168	SCHEMBL7623966
DB11168	SCHEMBL8158190
DB11168	SCHEMBL8684453
DB11168	SCHEMBL8684457
DB11168	SCHEMBL8895677
DB11168	SCHEMBL925622
DB11168	SCHEMBL9494956
DB11168	SCHEMBL9772023
DB11168	SCHEMBL9772027
DB11168	SCHEMBL9937825
DB11171	SCHEMBL113
DB11171	SCHEMBL11794417
DB11171	SCHEMBL12609287
DB11171	SCHEMBL12727859
DB11171	SCHEMBL1304774
DB11171	SCHEMBL1331051
DB11171	SCHEMBL1331760
DB11171	SCHEMBL1332355
DB11171	SCHEMBL14169152
DB11171	SCHEMBL15232178
DB11171	SCHEMBL15404296
DB11171	SCHEMBL15557231
DB11171	SCHEMBL15796844
DB11171	SCHEMBL16738352
DB11171	SCHEMBL16776762
DB11171	SCHEMBL170031
DB11171	SCHEMBL175876
DB11171	SCHEMBL17699317
DB11171	SCHEMBL18919458
DB11171	SCHEMBL19639746
DB11171	SCHEMBL19874819
DB11171	SCHEMBL19946603
DB11171	SCHEMBL20985471
DB11171	SCHEMBL348363
DB11171	SCHEMBL5536406
DB11171	SCHEMBL57022
DB11171	SCHEMBL57023
DB11171	SCHEMBL5794584
DB11171	SCHEMBL5796368
DB11171	SCHEMBL624
DB11171	SCHEMBL65508
DB11171	SCHEMBL6657
DB11171	SCHEMBL8846118
DB11171	SCHEMBL887582
DB11174	SCHEMBL12086406
DB11174	SCHEMBL248361
DB11174	SCHEMBL3384739
DB11174	SCHEMBL3388061
DB11174	SCHEMBL6259232
DB11175	SCHEMBL12277273
